feature1	feature2	r	p	p_adj
Bacteroidales_uncl	Tot_gas	0.2647210648849469	0.09878950532130368	0.232350316791882
Methanomicrobium	Valerate_d	0.26384460726179454	0.09995282503458106	0.2343156390154933
uncl(NK4A214)	Acetate_d	-0.2630912162162162	0.10096115356375984	0.23590596339244538
Clostridia_uncl(vadinBB60)	Propionate_d	-0.2623873885427666	0.10191015727223841	0.23734776042231423
Selenomonas	Valerate_d	0.2620657323205842	0.10234612366237977	0.23758921564481017
Lachnospiraceae_uncl(NK3A20)	VFA_d	-0.25993525107202387	0.10526978264199495	0.24358541938196243
Sphaerochaeta	Acetate_d	-0.25862149890054065	0.10710408967833952	0.2464269496913076
Succinivibrio	VFA_d	-0.2585624472177911	0.10718710678880652	0.2464269496913076
Pseudoramibacter	IsoValerate_d	-0.2580615518742758	0.10789325338485713	0.2472553723402976
Methanobacteriaceae_uncl	CH4_ml	0.25591216328902877	0.11096358043018366	0.2534791054555314
uncl(UCG-010)	VFA_d	-0.25511353086584454	0.11212111288630504	0.2546421535381588
Limosilactobacillus	ph	0.2550696312337763	0.11218500470562241	0.2546421535381588
Ruminobacter	Propionate_d	0.2543748603882698	0.11319985186835453	0.2558244201404942
Rhodospirillales_uncl	NH3N_d	0.2542237758004664	0.11342145620214919	0.2558244201404942
Methanimicrococcus	NH3N_d	-0.25364870672637563	0.11426794357416108	0.25692320646391564
Clostridia_uncl(vadinBB60)	Valerate_d	0.25289840322695756	0.11537953662318944	0.2586093062243901
Methanosphaera	ph	-0.2522485205309082	0.11634893281330112	0.2599671467547197
uncl(WPS-2)	IsoButyrate_d	-0.2515541539001306	0.11739145652022549	0.2614794124983216
Selenomonas	Tot_gas	-0.25113812611066405	0.11801944396479236	0.26158184524036043
Prevotellaceae_uncl(YAB2003)	ph	-0.25099701853587914	0.11823301707964125	0.26158184524036043
Prevotellaceae_uncl(YAB2003)	NH3N_d	-0.2507978323569674	0.11853499001101647	0.26158184524036043
Methanomethylophilaceae_uncl	CH4_ml	-0.24950737044431526	0.12050545251165765	0.2650901702850066
Bacteroidales_uncl	Acetate_d	0.24927277955290048	0.12086628743064637	0.2650901702850066
Monoglobus	Acetate_d	-0.24856901676477822	0.12195364583161711	0.2666570543413035
Treponema	Acetate_Propionate	-0.24788609034945555	0.12301581170643253	0.268159467591766
uncl(NK4A214)	Tot_gas	0.2465862702728836	0.12505657922465707	0.27162299649906974
Monoglobus	IsoButyrate_d	-0.24639155400529425	0.12536445992264758	0.27162299649906974
Rikenellaceae_uncl(RC9_gut)	Butyrate_d	0.24601238614573162	0.12596561759285707	0.2721009564317003
Clostridia_uncl(UCG-014)	Acetate_d	0.24536711479247678	0.12699362422383295	0.2734953051808451
Succiniclasticum	ph	-0.24508248584107548	0.1274490640745372	0.27365189433421655
Negativicutes_uncl	Acetate_Propionate	-0.24398523826714472	0.1292162065134369	0.27661553190750715
Methanosphaera	Propionate_d	-0.2432660722665415	0.1303843087882965	0.2782829277123343
Succinivibrio	NH3N_d	-0.2422564391142713	0.13203744622903482	0.2801179296840665
Olsenella	ph	0.24210749612855373	0.13228263346738783	0.2801179296840665
Muribaculaceae	Tot_gas	0.24182424112318618	0.1327498564861857	0.2801179296840665
Sphaerochaeta	NH3N_d	-0.24178713179324401	0.13281115826978818	0.2801179296840665
Sphaerochaeta	VFA_d	-0.24120296518720089	0.13377893102628344	0.2813292225993902
Pseudoramibacter	CH4_p	0.23937319143071864	0.1368441540997675	0.286092237259818
Olsenella	IsoValerate_d	0.2391682368060569	0.13719070461247468	0.286092237259818
uncl(NK4A214)	IsoButyrate_d	0.23913660467393752	0.13724424808408053	0.286092237259818
Limosilactobacillus	Acetate_d	0.23822481185057928	0.1387942902752511	0.28822352016708497
Bifidobacterium	IsoButyrate_d	-0.23806172994459077	0.1390728873533487	0.28822352016708497
Methanobrevibacter	NH3N_d	0.23687299752052288	0.14111612802730208	0.29161280791769073
Succinivibrio	IsoButyrate_d	-0.23628990584439846	0.1421264269903512	0.2928541651242107
Coprococcus	CH4_ml	0.2348659932308166	0.14461597277422802	0.29712764521141677
Succinivibrio	Acetate_Propionate	-0.23438776359647848	0.14545925401983295	0.2980039158285976
Treponema	IsoButyrate_d	-0.2331380666172979	0.1476799472899195	0.3016890351779784
Fibrobacter	CH4_ml	0.23226351453624722	0.14924873731494376	0.3040252056415521
Acinetobacter	Acetate_d	-0.23175080160335992	0.1501741100306542	0.3050411609997663
Catenisphaera	Acetate_Propionate	-0.23126470213474595	0.15105532085518877	0.30519353760735385
Pseudobutyrivibrio	Propionate_d	-0.23123856238969198	0.1511028144237808	0.30519353760735385
Selenomonas	CH4_ml	-0.228891915724483	0.1554110894646905	0.31301106751339075
Methanimicrococcus	Acetate_d	-0.22848831854369006	0.1561609938808882	0.3133147818018619
Pseudobutyrivibrio	CH4_p	0.22833943590698788	0.15643828965491566	0.3133147818018619
Negativicutes_uncl	IsoButyrate_d	-0.22774689682286653	0.15754545345731719	0.3146508358155916
Monoglobus	Acetate_Propionate	-0.22685866747869218	0.15921577382932228	0.3171010537269232
Methanimicrococcus	Valerate_d	0.22641511927819613	0.1600546665706029	0.31788635166105855
Acetitomaculum	NH3N_d	0.22616980957831495	0.16052000154677845	0.3179274268862786
Prevotellaceae_uncl(UCG-003)	NH3N_d	0.22541888263221554	0.1619505551690916	0.3198747153201671
Muribaculaceae	CH4_ml	0.22483930218515868	0.1630609838153818	0.3211807256969642
Olsenella	Tot_gas	0.22352555000210686	0.16559840728313402	0.32519463252533115
Rhodospirillales_uncl	CH4_p	-0.22307728624206646	0.1664706886022811	0.32519463252533115
Sphaerochaeta	IsoButyrate_d	-0.22286863919243663	0.1668778260196135	0.32519463252533115
uncl(Family_XIII_AD3011)	Propionate_d	-0.22284802795809724	0.16691808410740774	0.32519463252533115
Methanosphaera	CH4_p	0.22131493759411477	0.16993220652382193	0.3301405515249244
uncl(NK4A214)	ph	-0.22097274774183842	0.1706102782622917	0.3301405515249244
Ruminobacter	Valerate_d	-0.2208560515428682	0.17084196372618465	0.3301405515249244
Pseudoramibacter	NH3N_d	0.21941722195046848	0.17371718410058856	0.3347770095691712
Bacteroidales_uncl	Butyrate_d	-0.21918836524239488	0.17417768889472962	0.3347770095691712
Syntrophococcus	VFA_d	0.2164875899722596	0.1796784044361953	0.34442375113104456
Succiniclasticum	IsoButyrate_d	0.2159115861622918	0.18086741744097323	0.3452234723921527
Christensenellaceae_uncl(R-7)	IsoValerate_d	0.2158179366165733	0.18106126174413603	0.3452234723921527
Methanobacteriaceae_uncl	CH4_p	0.2147247921421321	0.18333490782857773	0.34862888057827945
Comamonas	CH4_ml	-0.21440853845523383	0.18399645831073105	0.34895880024448994
uncl(F082)	VFA_d	0.21297556152174107	0.18701527120561373	0.35353895270616187
Clostridia_uncl(UCG-014)	Valerate_d	-0.21279394584954242	0.18740036793795153	0.35353895270616187
uncl(Family_XIII_AD3011)	CH4_p	-0.21201596079707075	0.18905636170829915	0.355724470056405
Succinivibrio	ph	0.21128140374967516	0.19062939515539928	0.35774282817876774
Bacteroidales_uncl	Valerate_d	-0.2107387822469114	0.19179732805441646	0.3589923810442611
Eubacterium_nodatum	CH4_ml	-0.20966682308775222	0.19411942872210905	0.3623900562305691
Erysipelotrichaceae_uncl	IsoValerate_d	0.208712830036709	0.19620258439750357	0.36532512459431005
Lactobacillus	IsoButyrate_d	0.20725405862659063	0.19941829803361608	0.3703482677767156
Methanimicrococcus	VFA_d	-0.20633356813699755	0.20146634360766022	0.37318247585356756
Bifidobacterium	IsoValerate_d	0.20570409419710542	0.20287534078695793	0.3745669071013246
Comamonas	VFA_d	-0.20553211817598013	0.20326148245498454	0.3745669071013246
Syntrophococcus	IsoValerate_d	-0.20501387645129854	0.2044282076806996	0.37480505777449014
Prevotellaceae_uncl(YAB2003)	Acetate_Propionate	-0.20487783666412313	0.20473524928066977	0.37480505777449014
Syntrophococcus	CH4_ml	-0.20477687601729097	0.20496332530045547	0.37480505777449014
Rikenellaceae_uncl(RC9_gut)	IsoButyrate_d	0.20153637939863409	0.21237817334153417	0.3873734539265228
Olsenella	Butyrate_d	0.2004222380812309	0.21496996179288574	0.39110311114990665
Streptococcus	IsoValerate_d	-0.20000943109549865	0.21593579212589697	0.3918631760660313
Clostridia_uncl(UCG-014)	ph	0.19922052078473187	0.21778991189858118	0.3942273088797103
Methanimicrococcus	CH4_ml	0.19781354299094933	0.22112383750246112	0.39925137326833254
uncl(WPS-2)	Tot_gas	-0.19653586960455638	0.22418164176838887	0.40375283089269026
Rikenellaceae_uncl(RC9_gut)	Valerate_d	0.19617968541047365	0.2250392293491995	0.40383910305496973
Prevotella	NH3N_d	-0.19601127613040156	0.22544549187796845	0.40383910305496973
uncl(Family_XIII_AD3011)	NH3N_d	0.19561543517040653	0.22640237823475737	0.40383910305496973
Methanosphaera	Acetate_d	0.19557974776353543	0.2264887836713886	0.40383910305496973
Dialister	Propionate_d	-0.19510135221044766	0.2276492432313511	0.4048985296279006
Acinetobacter	VFA_d	-0.19468030403419062	0.22867395294138074	0.4057118519927723
Erysipelotrichaceae_uncl	Propionate_d	-0.1932713972474348	0.23212572758676778	0.4108165723379677
uncl(F082)	Acetate_Propionate	0.1915056300728546	0.2365016937121645	0.41677846147212533
Fibrobacter	IsoButyrate_d	-0.1914420817151316	0.23666021728347256	0.41677846147212533
Succiniclasticum	Butyrate_d	0.19038236005000816	0.23931435894536873	0.419353827795603
Dialister	IsoValerate_d	0.19021691122553866	0.23973054748417466	0.419353827795603
Erysipelotrichaceae_uncl	Butyrate_d	0.1901567045134653	0.2398821196760862	0.419353827795603
Negativicutes_uncl	Valerate_d	0.1899173997966745	0.24048521741841208	0.4193827572052796
Muribaculaceae	Propionate_d	-0.1879134818972372	0.24557575249222488	0.4269823020603536
Bacteroidales_uncl	CH4_ml	0.18753812413065096	0.24653727554260874	0.4269823020603536
Prevotellaceae_uncl(UCG-003)	Acetate_Propionate	-0.18750021199651531	0.2466345325187777	0.4269823020603536
Shuttleworthia	NH3N_d	-0.18696019609236064	0.24802265074902727	0.42834829779119443
Eubacterium_nodatum	IsoButyrate_d	0.1864502320967704	0.249338328826138	0.42935994978556535
Pseudobutyrivibrio	Acetate_d	-0.18626807161317685	0.24980942532978348	0.42935994978556535
Clostridia_uncl(UCG-014)	Propionate_d	0.18560570843883245	0.2515274325741382	0.43104065745801734
Erysipelotrichaceae_uncl	Acetate_d	-0.185426735060765	0.2519929997446871	0.43104065745801734
Methanobacteriaceae_uncl	Acetate_Propionate	0.18514189826987276	0.2527351402688566	0.43127834198623494
Ruminobacter	CH4_ml	-0.18456486550487888	0.2542430720424078	0.43224027541771565
Dialister	Valerate_d	0.18446375736487436	0.2545079104207808	0.43224027541771565
Prevotellaceae_uncl(UCG-003)	IsoButyrate_d	-0.18370039177225195	0.2565133828897613	0.43391525996309627
Prevotella_7	CH4_ml	-0.18362655912203757	0.2567079090411045	0.43391525996309627
uncl(WPS-2)	ph	-0.18296830306781622	0.2584465547134803	0.4351716852826155
Prevotella	Tot_gas	-0.18288449228881926	0.2586684842588973	0.4351716852826155
Limosilactobacillus	CH4_ml	0.18184377699463916	0.26143484177582876	0.43879322035144963
Muribaculaceae	NH3N_d	0.1802994137359362	0.26557601666414415	0.4446998873884381
uncl(UCG-010)	CH4_ml	-0.17852116294483253	0.27039778021030525	0.4517159178746922
uncl(F082)	Tot_gas	0.17799672082498996	0.27183074572000193	0.4529175850149757
Rikenellaceae_uncl(RC9_gut)	Acetate_Propionate	0.1777947242742541	0.2723840021768385	0.4529175850149757
Pseudobutyrivibrio	CH4_ml	0.17581076815745608	0.2778572341832922	0.4609464557797075
uncl(WPS-2)	Acetate_d	0.1754987186959565	0.2787245942406052	0.46131501130100167
Pseudoscardovia	IsoValerate_d	0.17463151770952712	0.28114430597491014	0.4642452165636507
Lactobacillus	CH4_p	0.1738844884334747	0.2832396477459928	0.46624335221002233
Clostridia_uncl(UCG-014)	CH4_ml	0.1737355759223955	0.2836585429529507	0.46624335221002233
Fibrobacter	IsoValerate_d	0.1721904319781036	0.2880288358331901	0.47137282105619116
Prevotellaceae_uncl(YAB2003)	Valerate_d	0.17216617354054942	0.2880977941280497	0.47137282105619116
Streptococcus	Valerate_d	0.1715398923864309	0.28988179266583414	0.4724176566298684
Succiniclasticum	IsoValerate_d	0.1714782274882288	0.2900578339307863	0.4724176566298684
Olsenella	Acetate_d	-0.1710612750329146	0.29124996404719106	0.47328119157668547
Comamonas	CH4_p	-0.17079046958041733	0.29202592909538394	0.47346607551745923
Sphaerochaeta	Propionate_d	-0.17023273348232423	0.293628260867881	0.4745824857676682
Clostridia_uncl(UCG-014)	Acetate_Propionate	0.170089033264482	0.29404201565745036	0.4745824857676682
uncl(UCG-010)	Tot_gas	-0.169325329058581	0.29624723633942723	0.47706480626732084
Fibrobacter	Butyrate_d	0.1688092333677395	0.2977434782380025	0.4783968245846557
Acetitomaculum	CH4_p	-0.16766776235270123	0.30106996494014565	0.48265700657444877
Sphaerochaeta	Valerate_d	0.16639288037111444	0.3048132157923405	0.48756476351571243
Pseudoscardovia	CH4_ml	0.16586899472437047	0.3063599820807847	0.4889450606869666
Treponema	CH4_ml	-0.1645789395503597	0.3101900993571206	0.4930605550930315
uncl(Family_XIII_AD3011)	CH4_ml	-0.16403830196157326	0.3118042120354658	0.4930605550930315
Comamonas	IsoButyrate_d	0.16398659381796604	0.31195886839165554	0.4930605550930315
Negativicutes_uncl	Butyrate_d	0.16389058339252333	0.312246159249228	0.4930605550930315
Dialister	Acetate_d	-0.16384366367211323	0.312386617422578	0.4930605550930315
Monoglobus	NH3N_d	-0.16256042925072434	0.316243573726351	0.49804880003158797
Prevotella	IsoButyrate_d	-0.1608983286875379	0.321283660915411	0.5029788640564814
Megasphaera	CH4_p	0.16085708493781517	0.32140936352095123	0.5029788640564814
Dialister	Butyrate_d	0.16073942009946512	0.3217681515490664	0.5029788640564814
Succinivibrio	Butyrate_d	-0.16050483250445716	0.32248421343091405	0.5029788640564814
Rhodospirillales_uncl	Acetate_d	0.1603716043617649	0.322891326715979	0.5029788640564814
Methanimicrococcus	IsoValerate_d	-0.15969584722555555	0.3249612295528397	0.5041739814683455
Comamonas	Acetate_Propionate	0.15966079641611652	0.32506881882084926	0.5041739814683455
Negativicutes_uncl	Tot_gas	-0.15836891763482056	0.329049785120323	0.5092437150671666
Muribaculaceae	CH4_p	0.15793919197102496	0.33038069141823945	0.5101991238964173
uncl(WPS-2)	VFA_d	-0.1577020668758369	0.33111652293394433	0.5102334351245047
Dialister	VFA_d	-0.1573613587313503	0.33217556637228773	0.5107645805509371
Pseudoramibacter	VFA_d	0.15687010522658637	0.33370625219925565	0.5120171036962827
Coprococcus	ph	0.15527021618677245	0.33872152100338293	0.518599330872417
Eubacterium_nodatum	ph	-0.15439064100646674	0.3414984524206415	0.5217337467537578
Rhodospirillales_uncl	VFA_d	0.15051140095711737	0.3539118539467645	0.5393406777893063
Treponema	Tot_gas	-0.1502228518928882	0.35484599941107	0.5393406777893063
Sphaerochaeta	Acetate_Propionate	-0.15008711245532322	0.35528595697729126	0.5393406777893063
Candidatus_Methanomethylophilus	IsoValerate_d	0.14870450075347097	0.35978606803199475	0.5438971095455073
Limosilactobacillus	IsoValerate_d	0.1486975257071127	0.35980885708395094	0.5438971095455073
Ruminobacter	CH4_p	-0.14779019071085137	0.3627807407880935	0.5470085525050702
Rhodospirillales_uncl	Butyrate_d	-0.14760251477901848	0.36339729012574595	0.5470085525050702
Prevotellaceae_uncl(UCG-001)	Propionate_d	0.14677177241805683	0.3661339789178528	0.5499701574081193
Prevotella	Butyrate_d	0.1454775761704641	0.3704219190287211	0.5552445956090893
Christensenellaceae_uncl(R-7)	Butyrate_d	0.14504855423463073	0.3718499365026997	0.5562190472791428
Acetitomaculum	CH4_ml	-0.1444793770067	0.3737495156504267	0.5569984569971534
Erysipelotrichaceae_uncl	Tot_gas	-0.14442567631163009	0.37392903406801914	0.5569984569971534
Prevotella	Propionate_d	-0.14295768291534947	0.37885626530085936	0.5607489257866701
Bifidobacterium	Acetate_Propionate	-0.14269592031364256	0.37973886663181855	0.5607489257866701
Candidatus_Saccharimonas	Butyrate_d	-0.14216008257483345	0.38154936439873566	0.5607489257866701
Rikenellaceae_uncl(RC9_gut)	Propionate_d	-0.1419724149989654	0.3821846589558797	0.5607489257866701
Rhodospirillales_uncl	ph	0.1419561689028886	0.38223968470381	0.5607489257866701
Pseudoscardovia	Butyrate_d	-0.14192549497982546	0.3823435904099436	0.5607489257866701
Bacteroidales_uncl	CH4_p	0.14189189439108124	0.3824574290601671	0.5607489257866701
Pseudoramibacter	Tot_gas	0.14168426380903257	0.38316132287771953	0.5607489257866701
Bacteroidales_uncl	VFA_d	0.1413089375235645	0.384435657523469	0.5607489257866701
Clostridia_uncl(UCG-014)	IsoValerate_d	0.14128805153659965	0.3845066441320151	0.5607489257866701
Christensenellaceae_uncl(R-7)	Propionate_d	0.14112127997932783	0.3850737378479091	0.5607489257866701
Christensenellaceae_uncl(R-7)	VFA_d	0.14054510623769523	0.387036744994527	0.5609856908907365
Syntrophococcus	Acetate_Propionate	0.14041369259287914	0.38748528654265235	0.5609856908907365
uncl(Family_XIII_AD3011)	Tot_gas	0.14038299318084854	0.387590113706327	0.5609856908907365
Prevotella	Valerate_d	0.13976629262018908	0.3896994314380876	0.5624870643568884
Acinetobacter	Propionate_d	-0.13961998976678178	0.39020081667275053	0.5624870643568884
Selenomonas	CH4_p	-0.13888106697816593	0.39273887730441204	0.5650066343514177
Lactobacillus	VFA_d	-0.13778382496377076	0.39652536485341205	0.569308505763433
Rikenellaceae_uncl(RC9_gut)	ph	0.13745696515865238	0.39765740470927835	0.5697896680704089
Candidatus_Methanomethylophilus	Propionate_d	-0.13681148781790586	0.3998984231343049	0.571854745082056
Monoglobus	Valerate_d	0.1361588434962784	0.4021717180738106	0.5739576415624242
Bacteroidales_uncl	IsoValerate_d	-0.1356616691598635	0.4039084601003545	0.5746309566202347
Negativicutes_uncl	CH4_ml	-0.1355637934954064	0.40425086878318606	0.5746309566202347
Candidatus_Saccharimonas	CH4_p	-0.1333114367298508	0.4121764804011462	0.5847344910452769
uncl(Family_XIII_AD3011)	VFA_d	0.13131218842342718	0.41928494322457743	0.5936410582288572
Acetitomaculum	Acetate_d	-0.13053678678678676	0.4220604463297781	0.5963897611181647
Candidatus_Methanomethylophilus	Tot_gas	-0.12953927224459466	0.4256461454531131	0.5991194028714069
Muribaculaceae	VFA_d	0.1295331927299341	0.4256680512708737	0.5991194028714069
Pseudobutyrivibrio	IsoValerate_d	0.12804621060731328	0.4310449123172755	0.605483302381517
Rhodospirillales_uncl	CH4_ml	-0.12781531587812875	0.43188319470569747	0.605483302381517
Succinivibrio	IsoValerate_d	-0.12543425143006895	0.44058055430586773	0.6164678988819872
uncl(Family_XIII_AD3011)	Valerate_d	0.12470069141022835	0.44327933034500877	0.6178548648719469
Methanomethylophilaceae_uncl	Butyrate_d	0.12469506528896923	0.44330006388714505	0.6178548648719469
Methanobacteriaceae_uncl	VFA_d	0.1230177348221826	0.44950507889993707	0.6250380667805135
uncl(F082)	CH4_p	-0.12283006961301868	0.4502022439048454	0.6250380667805135
Coprococcus	IsoValerate_d	-0.1207536596817179	0.4579551058662681	0.6336034203509688
Monoglobus	Propionate_d	-0.12048984307418353	0.4589452602272044	0.6336034203509688
Limosilactobacillus	VFA_d	0.12046723391802447	0.4590301702682543	0.6336034203509688
Streptococcus	Butyrate_d	-0.11906549123529118	0.4643109668088281	0.6396576903050329
Olsenella	Acetate_Propionate	0.11878597998884298	0.4653678385068616	0.6398807779469347
Izemoplasmatales	IsoButyrate_d	-0.11822282988984179	0.46750108116339717	0.6415801785639712
uncl(NK4A214)	NH3N_d	0.11775473173521316	0.46927821374051315	0.6415805781270119
Syntrophococcus	ph	-0.11749950766866724	0.4702486792111654	0.6415805781270119
Clostridia_uncl(vadinBB60)	ph	-0.11744677047953556	0.4704493399569062	0.6415805781270119
Erysipelotrichaceae_uncl	VFA_d	-0.1172468799849864	0.4712103189763067	0.6415805781270119
Prevotellaceae_uncl(YAB2003)	CH4_p	-0.11688799327492373	0.4725782273028758	0.6415805781270119
Pseudobutyrivibrio	Valerate_d	0.1168075137967778	0.4728852652768325	0.6415805781270119
Prevotellaceae_uncl(UCG-001)	Acetate_d	-0.11654858549871973	0.4738738195529646	0.6417041306446395
Acinetobacter	Tot_gas	-0.11625616083403402	0.47499156835048084	0.6420018362393077
Christensenellaceae_uncl(R-7)	Valerate_d	-0.11544961470366677	0.4780816539529964	0.6449592124082876
Bacteroidales_uncl	NH3N_d	0.11520954209310862	0.47900346661242843	0.6449858354574131
Limosilactobacillus	IsoButyrate_d	0.11472623140389122	0.48086206816262456	0.6452357330014
Methanobrevibacter	CH4_p	-0.11447875089983407	0.48181522737592675	0.6452357330014
Candidatus_Methanomethylophilus	Acetate_Propionate	0.11445770304759065	0.4818963376541925	0.6452357330014
Methanomicrobium	IsoValerate_d	-0.11396388649522401	0.483801359477226	0.6465756486471339
Methanomicrobium	CH4_ml	0.11353507232379434	0.4854587939337248	0.647341375882705
uncl(F082)	CH4_ml	-0.11334741104722608	0.48618506132729034	0.647341375882705
Pseudobutyrivibrio	VFA_d	-0.11281618406207324	0.48824401555319064	0.6488744816366753
Prevotellaceae_uncl(UCG-001)	Valerate_d	-0.11250881078972111	0.4894374050893302	0.6492537006287034
Selenomonas	Butyrate_d	0.10915575878884458	0.5025530671685472	0.6653559647305641
Candidatus_Methanomethylophilus	Valerate_d	0.10893135163581562	0.5034371705164129	0.6653559647305641
Methanomicrobium	Propionate_d	-0.1063101131759165	0.5138222222067841	0.6771410099070745
uncl(NK4A214)	Acetate_Propionate	0.1062031275970237	0.5142483473839741	0.6771410099070745
Prevotella_7	IsoButyrate_d	-0.10518146256386403	0.5183265208773188	0.6812563647560348
Rhodospirillales_uncl	IsoValerate_d	-0.10440335897472802	0.5214431995946405	0.6840952068076477
Prevotellaceae_uncl(YAB2003)	Butyrate_d	0.10345312939851739	0.525261838234418	0.6867876766588115
Catenisphaera	NH3N_d	-0.10323792374596204	0.5261285775343182	0.6867876766588115
Izemoplasmatales	Acetate_Propionate	-0.10317624230617976	0.5263771284042359	0.6867876766588115
Candidatus_Saccharimonas	CH4_ml	0.1019613367853061	0.5312844037162983	0.6919277753317911
Catenisphaera	VFA_d	-0.10114468049774931	0.5345955280567434	0.6938761339022806
uncl(UCG-010)	Acetate_Propionate	0.10111370154286331	0.5347213283638554	0.6938761339022806
Limosilactobacillus	NH3N_d	0.10013608888843023	0.5386985966043194	0.6977708271233485
Acetitomaculum	Tot_gas	0.09980761120274469	0.5400381461042327	0.6982410026483299
Pseudoramibacter	Acetate_Propionate	0.09941754495440637	0.5416309320936653	0.6990363112761203
Dialister	Tot_gas	-0.09909909953546549	0.5429329300989048	0.6991805520058955
Olsenella	VFA_d	-0.09889749013933398	0.5437580044879202	0.6991805520058955
Ruminobacter	Tot_gas	-0.09861600083661805	0.5449109832735222	0.6991805520058955
uncl(WPS-2)	Acetate_Propionate	-0.09843470342709446	0.5456541930339716	0.6991805520058955
Fibrobacter	Acetate_Propionate	-0.0978338660400698	0.5481207076096567	0.7003805737907477
Comamonas	NH3N_d	-0.0977294664205783	0.5485498200319143	0.7003805737907477
Monoglobus	IsoValerate_d	-0.09670001331118296	0.5527896726504609	0.704535857299607
Sphaerochaeta	ph	-0.09605417416782282	0.5554574433160693	0.7066762846458888
Streptococcus	Propionate_d	-0.09524256525046257	0.5588184928271505	0.7096895601623668
uncl(Family_XIII_AD3011)	Acetate_d	-0.09480452694505007	0.5606364358476703	0.7107359071473125
Methanobacteriaceae_uncl	Propionate_d	-0.09267079620385622	0.5695309104171387	0.7194484090332488
Selenomonas	Acetate_Propionate	-0.09249867006222755	0.5702512272782552	0.7194484090332488
Clostridia_uncl(vadinBB60)	IsoValerate_d	-0.09243265009947818	0.5705276194711217	0.7194484090332488
Methanomethylophilaceae_uncl	CH4_p	-0.09149345721675005	0.5744661636361312	0.7218687421060876
Acetitomaculum	VFA_d	0.09149345479971958	0.5744661737879215	0.7218687421060876
uncl(UCG-010)	NH3N_d	-0.0908493728964466	0.577174276603659	0.7239993118800285
Christensenellaceae_uncl(R-7)	CH4_p	-0.08998780501060727	0.580805817583987	0.727278738305693
Olsenella	NH3N_d	-0.08939885038182156	0.5832941762656516	0.7286786930622824
Methanobacteriaceae_uncl	Valerate_d	0.0888993273407308	0.5854084135515678	0.7286786930622824
Prevotella	IsoValerate_d	0.08876269284242855	0.5859873151680526	0.7286786930622824
Candidatus_Methanomethylophilus	VFA_d	-0.08875961757965757	0.5860003475675697	0.7286786930622824
Prevotellaceae_uncl(UCG-003)	ph	0.08788849830039779	0.5896971758853318	0.7320025707604378
Izemoplasmatales	CH4_p	0.08754809392585672	0.5911445714669024	0.7325275019043938
Dialister	CH4_ml	-0.08708708747056058	0.5931072609261717	0.7335222137776084
Succinivibrio	Valerate_d	0.08669327222720687	0.5947861563528531	0.7335222137776084
Acinetobacter	IsoButyrate_d	-0.08637543286915698	0.5961426722221455	0.7335222137776084
uncl(F082)	Valerate_d	0.08616483438859031	0.5970422362359334	0.7335222137776084
Candidatus_Methanomethylophilus	NH3N_d	-0.08615673999890287	0.5970768229630323	0.7335222137776084
Eubacterium_nodatum	IsoValerate_d	-0.08568076061636418	0.5991121837552766	0.7338893739334411
Succiniclasticum	Acetate_d	-0.08548371999724914	0.5999556420449117	0.7338893739334411
Sphaerochaeta	Butyrate_d	0.08524913202589848	0.600960498684876	0.7338893739334411
Shuttleworthia	IsoButyrate_d	0.08512760148797471	0.6014813610139811	0.7338893739334411
Prevotellaceae_uncl(UCG-003)	Tot_gas	0.08446342273857096	0.6043313824284529	0.7360078227903971
Succinivibrio	CH4_p	0.08418187873754043	0.6055412539421222	0.7360078227903971
Methanomethylophilaceae_uncl	ph	-0.08400410203271816	0.6063057449280334	0.7360078227903971
Erysipelotrichaceae_uncl	Acetate_Propionate	0.08354880586899334	0.6082655359051634	0.7371353528342234
Clostridia_uncl(UCG-014)	Butyrate_d	0.08294239105752356	0.6108800047315729	0.7372302798550903
Shuttleworthia	CH4_p	0.08288355948491032	0.6111339027774723	0.7372302798550903
Clostridia_uncl(UCG-014)	CH4_p	0.08281330871157119	0.6114371411945014	0.7372302798550903
Pseudobutyrivibrio	Butyrate_d	0.08193721188534936	0.6152241837637336	0.7405476286044941
Erysipelotrichaceae_uncl	Valerate_d	0.08157710185754496	0.6167836718629864	0.7411770174487988
Succinivibrio	Acetate_d	-0.07915356833185996	0.6273219232706151	0.7525757972122312
Selenomonas	IsoValerate_d	0.07752265996064327	0.6344550786381418	0.7596687834286219
Methanobrevibacter	CH4_ml	-0.0773164459461211	0.6353593461403019	0.7596687834286219
Catenisphaera	Tot_gas	-0.07689781499778726	0.6371966867557869	0.7605937078971412
Methanobrevibacter	Tot_gas	0.07647197020156395	0.6390678873005801	0.7615558990331912
Erysipelotrichaceae_uncl	IsoButyrate_d	0.07499841611501207	0.6455597931663872	0.7680120667453691
Prevotella_7	Tot_gas	-0.07215576084049409	0.6581565939650224	0.781697615755799
Lactobacillus	Acetate_Propionate	0.07179448696909627	0.6597643099269116	0.7823075980062053
Rikenellaceae_uncl(RC9_gut)	Acetate_d	-0.06971616301751826	0.6690422533136106	0.7919953826477344
uncl(UCG-010)	IsoButyrate_d	0.0692737003982175	0.6710238076980833	0.7930281363704621
uncl(F082)	Propionate_d	-0.06802721275599247	0.6766179432078137	0.7983198504844666
Methanobrevibacter	VFA_d	0.0676455417873019	0.6783342999417987	0.7990263994372093
Limosilactobacillus	CH4_p	0.06727972491408281	0.6799808664866613	0.7996485518716494
