feature1	feature2	r	p	p_adj
Eubacterium_nodatum	ph	0.1653250681193365	0.07114853820086017	0.16789176506143572
Lactobacillus	NH3N_d	0.16488877901515483	0.07190806219838382	0.16912586997317247
Prevotellaceae_uncl(UCG-003)	Acetate_d	0.16471298541375282	0.07221594384679696	0.1692931142638027
Selenomonas	NH3N_d	-0.16451529668744086	0.07256344432305177	0.16955183885941835
Dialister	Acetate_d	0.16403339863172725	0.07341619642125485	0.17098560404298768
Bacteroidales_uncl	Propionate_d	0.16177822046309764	0.07751502050177114	0.179945583307683
Acetitomaculum	Tot_gas	0.16149761793069936	0.07803764830324818	0.18035846468124372
Candidatus_Saccharimonas	VFA_d	0.16141216028236902	0.07819737629536441	0.18035846468124372
Fibrobacter	NH3N_d	-0.1607401812379416	0.07946254003011749	0.1826871901013955
Acinetobacter	CH4_ml	-0.16010358864850474	0.0806761844687226	0.18488292274082263
Succinivibrio	Tot_gas	0.15960563589352483	0.08163583750541765	0.18648442113857389
Eubacterium_nodatum	IsoButyrate_d	0.15850963047559155	0.08378026841521072	0.1907735411365467
uncl(UCG-010)	Propionate_d	-0.1577435113834304	0.0853058088598182	0.19363064550720638
Izemoplasmatales	ph	-0.15732948708452102	0.08613941944353003	0.19490406614596192
Clostridia_uncl(vadinBB60)	Acetate_Propionate	-0.15659475544623597	0.08763473607124235	0.197661944135452
Ruminobacter	VFA_d	-0.15606332700065575	0.08872912023025756	0.19950100932274892
Negativicutes_uncl	Acetate_d	-0.15451940756186733	0.09197031878112465	0.20614036968183108
Erysipelotrichaceae_uncl	Acetate_Propionate	0.15399216524071038	0.0930984401530802	0.2080168272170386
Succinivibrio	CH4_ml	0.1538397517426415	0.09342658841562582	0.20809972186035036
Shuttleworthia	IsoButyrate_d	0.1534966551215427	0.09416863218716676	0.2091011553224355
Eubacterium_nodatum	IsoValerate_d	-0.1531843088173281	0.09484821892199945	0.20995813166944152
uncl(NK4A214)	NH3N_d	0.15247911291745578	0.09639681331692321	0.21272753556049412
Rhodospirillales_uncl	NH3N_d	0.1520825880957248	0.09727630458820918	0.21400787009406022
Prevotella_7	Tot_gas	0.1517398889878742	0.09804150136324845	0.21502967323534553
Comamonas	Butyrate_d	0.15154233585799792	0.09848476073515008	0.2153412964086615
Prevotellaceae_uncl(UCG-003)	NH3N_d	0.15057969710003177	0.10066732644707754	0.21937241438397642
Syntrophococcus	IsoButyrate_d	0.15045972069497046	0.10094199207318635	0.21937241438397642
Izemoplasmatales	Propionate_d	-0.14833826997593827	0.10589670224589076	0.22903246013263973
Muribaculaceae	ph	-0.14805067740482158	0.10658279277783798	0.22903246013263973
uncl(F082)	Valerate_d	-0.14792792970916485	0.10687668080811608	0.22903246013263973
Rhodospirillales_uncl	Valerate_d	-0.14788888059138952	0.10697030674846911	0.22903246013263973
Candidatus_Saccharimonas	IsoButyrate_d	0.1478377822014356	0.10709291946198815	0.22903246013263973
Acetitomaculum	Valerate_d	0.1477478781066033	0.10730891488732071	0.22903246013263973
Methanimicrococcus	VFA_d	-0.14723970801326106	0.10853620944871174	0.23096246951139554
Methanobacteriaceae_uncl	Butyrate_d	-0.14674912020603573	0.10973141560177638	0.2328129440809202
uncl(F082)	CH4_ml	-0.1452064835268244	0.11355669636446537	0.24021608846329215
Treponema	Acetate_Propionate	-0.14492317216366205	0.11427036111379195	0.24101270854383847
Comamonas	VFA_d	-0.14446949360215008	0.11542043604570315	0.24272238756669928
Clostridia_uncl(vadinBB60)	Acetate_d	-0.14348014080784355	0.11795959225125072	0.24688531018369397
Lachnospiraceae_uncl(NK3A20)	Tot_gas	0.1434295462120641	0.11809059592003264	0.24688531018369397
Comamonas	Valerate_d	0.14295186699336587	0.11933300180801501	0.24875538277764064
Methanobacteriaceae_uncl	Propionate_d	0.142239802411656	0.12120376539998542	0.2519206170377604
uncl(WPS-2)	IsoButyrate_d	-0.1416605961486773	0.12274211634453436	0.25339062470435697
Olsenella	IsoValerate_d	0.14153627461154553	0.12307426429071512	0.25339062470435697
Methanosphaera	Butyrate_d	-0.14144194858538828	0.12332673570568992	0.25339062470435697
Ruminobacter	CH4_ml	-0.14144125867695714	0.12332858377219053	0.25339062470435697
Limosilactobacillus	NH3N_d	0.14109989309759272	0.12424562522147928	0.25454332960847476
Negativicutes_uncl	CH4_p	-0.1405889123789397	0.1256281219492596	0.2566403062677732
Rikenellaceae_uncl(RC9_gut)	CH4_p	-0.1388301814848069	0.13047707029681857	0.2655553373372328
Methanobacteriaceae_uncl	Valerate_d	-0.13863855846188602	0.13101393194515926	0.2655553373372328
uncl(UCG-010)	Tot_gas	-0.13848513934996842	0.13144497710508693	0.2655553373372328
Negativicutes_uncl	Propionate_d	-0.13847349137653675	0.13147774743689566	0.2655553373372328
Christensenellaceae_uncl(R-7)	CH4_p	-0.13820125164427155	0.13224544690711915	0.26635350574250755
Candidatus_Methanomethylophilus	Butyrate_d	-0.13781256851478793	0.13334744460425993	0.2678186036293423
Christensenellaceae_uncl(R-7)	Valerate_d	-0.13743214947772125	0.13443279204823397	0.26924214653918005
uncl(Family_XIII_AD3011)	IsoButyrate_d	0.13673881330226506	0.13642822750817707	0.2721439727351728
Candidatus_Saccharimonas	CH4_ml	-0.1366646783881465	0.13664291777891893	0.2721439727351728
uncl(Family_XIII_AD3011)	IsoValerate_d	0.13625822718218536	0.137824552407444	0.27373487492034015
Rikenellaceae_uncl(RC9_gut)	CH4_ml	-0.13586402561774186	0.13897798753905974	0.27526111105381634
Methanomicrobium	CH4_p	0.1344832408117818	0.14307608349184686	0.28164696487066215
Lactobacillus	Propionate_d	-0.13440662116888988	0.14330613878657764	0.28164696487066215
Catenisphaera	CH4_ml	0.1343102008366281	0.14359604487549937	0.28164696487066215
Methanobacteriaceae_uncl	NH3N_d	0.13424981870859734	0.14377782122768068	0.28164696487066215
Methanobrevibacter	Propionate_d	0.13404244547796304	0.14440343105265546	0.2820995989143406
Megasphaera	IsoButyrate_d	0.13330326889742905	0.14665016311828138	0.28489752513952826
uncl(UCG-010)	CH4_p	-0.13323767943644066	0.14685079069307858	0.28489752513952826
Dialister	IsoButyrate_d	0.13313611837609304	0.14716185836572973	0.28489752513952826
Selenomonas	Acetate_d	-0.1330488689085997	0.1474294885337419	0.28489752513952826
Pseudoscardovia	Propionate_d	0.13244032442532802	0.14930637025036547	0.28774677824531353
Megasphaera	CH4_ml	0.1321609896155013	0.15017390286598	0.28864070040101
Clostridia_uncl(vadinBB60)	IsoValerate_d	-0.13161398574054284	0.1518837211674856	0.29114439848459034
Prevotellaceae_uncl(UCG-001)	Valerate_d	-0.1314599378067312	0.15236787322859752	0.29129152234878936
Olsenella	Butyrate_d	0.13130982767880095	0.1528407639520801	0.2914163899352994
Bacteroidales_uncl	Acetate_d	0.13034988545876078	0.15589096045582318	0.2960244555531956
Candidatus_Saccharimonas	Tot_gas	0.13028910220338796	0.15608562201895768	0.2960244555531956
Negativicutes_uncl	NH3N_d	-0.1297292394507338	0.1578871808808765	0.2986490326185891
Methanomethylophilaceae_uncl	IsoValerate_d	-0.12940502662974632	0.15893753662695412	0.29969701953272615
Selenomonas	VFA_d	-0.12922594777719584	0.1595199339030788	0.29969701953272615
Pseudoscardovia	IsoValerate_d	0.12917108030400046	0.15969869152722888	0.29969701953272615
Catenisphaera	NH3N_d	0.12864730563713284	0.16141267850514696	0.3021205893486389
uncl(WPS-2)	Propionate_d	0.12715091173642853	0.16638496600483407	0.3106142315756041
Ruminobacter	Valerate_d	-0.12659530894508858	0.16825980484286665	0.3132962512048168
Sphaerochaeta	IsoButyrate_d	-0.1247051081170243	0.17475538440569158	0.3245457138962844
Acetitomaculum	Acetate_d	0.12455306408034575	0.17528579593688554	0.3246874199349046
uncl(WPS-2)	VFA_d	-0.12304396043523452	0.1806147902181475	0.33369399226350244
Methanobrevibacter	Butyrate_d	-0.1223554746047395	0.1830850686497644	0.33738614454789057
Clostridia_uncl(UCG-014)	Valerate_d	-0.12172353723519164	0.18537412624420305	0.34026119315856185
Lachnospiraceae_uncl(NK3A20)	Propionate_d	-0.12166230993169173	0.18559701445012464	0.34026119315856185
uncl(Family_XIII_AD3011)	CH4_ml	-0.1212782634216995	0.18699953785972162	0.3419556766488515
Sphaerochaeta	VFA_d	-0.12073552698897039	0.18899474504236172	0.3441984942176525
Izemoplasmatales	VFA_d	-0.12068295701245597	0.18918882269585652	0.3441984942176525
Prevotella_7	Acetate_d	-0.12054805191442818	0.18968752842739034	0.3442299056486906
Pseudoramibacter	Acetate_Propionate	0.12028122359654532	0.19067673158313192	0.3451490204606059
Izemoplasmatales	Acetate_d	-0.12005700561639647	0.19151086153613986	0.34578349999580804
Methanomethylophilaceae_uncl	Valerate_d	0.1196006792238379	0.1932166540362787	0.3479846539948092
Coprococcus	IsoValerate_d	-0.11937271652824548	0.19407291595558873	0.3486485801714722
Fibrobacter	ph	0.11904920062332727	0.19529280523296014	0.349946189189835
Lactobacillus	Acetate_Propionate	0.11892196537716083	0.19577409185445316	0.349946189189835
Rikenellaceae_uncl(RC9_gut)	ph	-0.11692554171352214	0.20343853968401954	0.36273954083310217
Negativicutes_uncl	IsoButyrate_d	-0.11656915519509237	0.2048291178770369	0.3643104957265706
Lachnospiraceae_uncl(NK3A20)	IsoButyrate_d	0.11454843184102587	0.21284286454977175	0.3768524549239314
Clostridia_uncl(UCG-014)	Acetate_d	0.11452556416766582	0.21293481369128434	0.3768524549239314
uncl(F082)	Acetate_Propionate	0.11403670814520367	0.21490724188300656	0.3794041430774066
uncl(F082)	Acetate_d	0.11358047310509838	0.21675974759386715	0.38173206780693353
uncl(NK4A214)	IsoButyrate_d	0.11328100611545264	0.21798185910353365	0.3829411038305321
Pseudobutyrivibrio	Tot_gas	0.11279329850124267	0.21998262349286038	0.38496922100222064
Prevotellaceae_uncl(UCG-001)	Propionate_d	0.11273730435968653	0.22021316278308847	0.38496922100222064
Pseudobutyrivibrio	VFA_d	0.11241121009756805	0.2215591593357055	0.3860913375241023
Christensenellaceae_uncl(R-7)	IsoButyrate_d	0.11232040073246767	0.2219350205907777	0.3860913375241023
Candidatus_Methanomethylophilus	VFA_d	-0.1114153139814136	0.2257058442954597	0.3916982492020721
Dialister	VFA_d	0.11101692861694624	0.22737985099928307	0.39364792606413407
Catenisphaera	VFA_d	0.11064188747647885	0.2289637323185933	0.3951006948798511
Methanomicrobium	Butyrate_d	-0.11055679347724368	0.22932417954564785	0.3951006948798511
Methanomicrobium	Acetate_d	-0.11015213953795219	0.23104369616214127	0.39710635277868034
Dialister	Acetate_Propionate	0.10887247407950974	0.2365408942575598	0.4055797107773508
Methanobacteriaceae_uncl	Acetate_d	0.10846944020602226	0.23829100242132617	0.4069420348823118
Pseudoscardovia	ph	0.10837598921865114	0.23869808338099915	0.4069420348823118
Acinetobacter	VFA_d	-0.10829692471867072	0.23904287363716217	0.4069420348823118
Comamonas	IsoValerate_d	0.10807937548107834	0.23999336794076778	0.407589686645247
Erysipelotrichaceae_uncl	NH3N_d	0.10689361798477967	0.24522028336568766	0.41474478307343393
uncl(NK4A214)	CH4_p	-0.10686070236332408	0.24536649404204555	0.41474478307343393
Clostridia_uncl(UCG-014)	IsoButyrate_d	0.10646732510247543	0.24711854242893683	0.4167211269733251
Candidatus_Methanomethylophilus	IsoButyrate_d	-0.1059511319179283	0.2494306908883382	0.41963045643567487
Methanomethylophilaceae_uncl	Propionate_d	-0.10575842805897336	0.2502976699317537	0.42010054929860063
Olsenella	IsoButyrate_d	0.10527462903002303	0.25248344051101973	0.42066230855006914
Negativicutes_uncl	ph	-0.1052002199168898	0.2528207774435003	0.42066230855006914
Christensenellaceae_uncl(R-7)	Acetate_d	0.10516881077148646	0.2529632651695313	0.42066230855006914
Selenomonas	CH4_p	0.10516386118579757	0.2529857240231185	0.42066230855006914
Bacteroidales_uncl	Valerate_d	-0.10490360589546441	0.2541685702266646	0.42164855617648533
uncl(NK4A214)	IsoValerate_d	0.10463284355275572	0.2554031971143048	0.4227159396683517
Pseudobutyrivibrio	IsoButyrate_d	0.10393167074403414	0.2586195228590795	0.42705071326614746
Clostridia_uncl(UCG-014)	Acetate_Propionate	0.10350309604991319	0.2605990124792419	0.4293278661812395
Streptococcus	Acetate_Propionate	-0.10330647690140972	0.26151060553508043	0.42983927116685633
Lactobacillus	VFA_d	0.10302352444694166	0.26282628414442416	0.43101099349372307
Rhodospirillales_uncl	Propionate_d	0.10237946472611242	0.2658378469811215	0.43495208373341393
Izemoplasmatales	Valerate_d	0.10176847158366588	0.26871639338481335	0.4386580394295469
Eubacterium_nodatum	CH4_p	0.10159898901866583	0.26951859894991603	0.4389653718660364
Catenisphaera	IsoButyrate_d	-0.1012592733031068	0.27113144336794043	0.4405885954729032
Acetitomaculum	CH4_ml	0.10043818170280255	0.27505659535726223	0.4452312114757996
Methanomicrobium	Valerate_d	0.10040129151039	0.27523383982140337	0.4452312114757996
Olsenella	VFA_d	0.10008148562664677	0.27677362049284215	0.4467113739331426
Monoglobus	Acetate_d	-0.09980049292857936	0.27813130075576475	0.4478916217125491
Prevotellaceae_uncl(YAB2003)	CH4_p	0.09892769268571423	0.2823769369227198	0.4521064198659849
Syntrophococcus	ph	0.09885886586379308	0.28271357245291995	0.4521064198659849
Prevotella	Valerate_d	-0.09869296316136807	0.2835261144882439	0.4521064198659849
Selenomonas	ph	-0.09858409355768548	0.28406017309114795	0.4521064198659849
Clostridia_uncl(UCG-014)	VFA_d	0.0985407677088204	0.2842728944327167	0.4521064198659849
uncl(UCG-010)	IsoValerate_d	0.09848588671474362	0.2845425020135569	0.4521064198659849
Ruminobacter	CH4_p	-0.09789448579531791	0.2874586458245295	0.4543495895967354
Prevotella	Tot_gas	-0.09784093154737414	0.2877236964297748	0.4543495895967354
Succiniclasticum	IsoButyrate_d	0.09781327274031834	0.28786064907317643	0.4543495895967354
uncl(UCG-010)	Acetate_d	-0.09758048351048598	0.2890150254223002	0.45516683519150797
Bifidobacterium	Acetate_Propionate	-0.09618123418377071	0.2960185665658475	0.46468970528329695
Sphaerochaeta	Acetate_d	-0.09611327537574428	0.2963615463065502	0.46468970528329695
Christensenellaceae_uncl(R-7)	Tot_gas	0.09548532494315969	0.2995431502076215	0.4686506617033903
Christensenellaceae_uncl(R-7)	Acetate_Propionate	0.09534249134117605	0.3002699661566537	0.4687620650698851
Streptococcus	CH4_p	0.09451636013469081	0.30449652828982804	0.4743246573577931
Comamonas	NH3N_d	-0.09421996812437561	0.3060223545721593	0.47566518156324766
Pseudoramibacter	IsoButyrate_d	0.09395318280210366	0.30740003727553716	0.47677012288939064
uncl(F082)	IsoButyrate_d	0.09363253278837223	0.3090612334940676	0.478309051836057
Selenomonas	IsoButyrate_d	-0.09347857731317968	0.30986091045582886	0.47851090923524325
Bacteroidales_uncl	Butyrate_d	-0.09307982698231601	0.31193836974918543	0.48068089304023187
Acinetobacter	IsoButyrate_d	-0.09157482456239423	0.3198607831031934	0.49182894606189953
Christensenellaceae_uncl(R-7)	Propionate_d	0.09029737814232495	0.3266863625016676	0.5012462428941895
Streptococcus	IsoButyrate_d	-0.08980837970891277	0.32932369110150705	0.5042107904444915
Sphaerochaeta	NH3N_d	-0.08935046560201453	0.33180568382336395	0.506925350285695
Selenomonas	Butyrate_d	0.08891406763869761	0.33418213177350786	0.5094674290363713
uncl(UCG-010)	VFA_d	-0.08859858757364646	0.33590683941488686	0.5108853852177391
Methanimicrococcus	Butyrate_d	0.08848279574520368	0.3365412817308463	0.5108853852177391
Prevotellaceae_uncl(YAB2003)	CH4_ml	0.08815906928999023	0.33831906633493536	0.5123937786791893
Methanosphaera	IsoValerate_d	0.08804113535073026	0.33896819204930984	0.5123937786791893
Succiniclasticum	Valerate_d	-0.08743730293541392	0.34230412438162694	0.5163448289722854
Christensenellaceae_uncl(R-7)	CH4_ml	-0.08586792657897944	0.3510708428726046	0.5284540055871837
uncl(UCG-010)	Acetate_Propionate	0.0854087387041045	0.35366225064974954	0.5312363638961574
uncl(Family_XIII_AD3011)	VFA_d	0.08490021018021982	0.3565460002528381	0.5344452624334994
Succiniclasticum	CH4_p	-0.08417078130634167	0.36070788429513856	0.5388208610544596
Monoglobus	IsoButyrate_d	-0.08412461599653966	0.36097229712599466	0.5388208610544596
Methanobrevibacter	CH4_ml	0.08352401212900981	0.36442319994252925	0.5428387249143926
Clostridia_uncl(vadinBB60)	Butyrate_d	-0.08323030439730918	0.3661181488588834	0.5436762295219157
Prevotella	IsoValerate_d	-0.08316317689682638	0.3665062134679208	0.5436762295219157
Acetitomaculum	Propionate_d	-0.08270176462393412	0.3691804891082706	0.5465094196944379
Dialister	Propionate_d	0.08228942715798031	0.3715804426241959	0.5480875376322975
Candidatus_Methanomethylophilus	IsoValerate_d	-0.08222984502373978	0.37192802047745355	0.5480875376322975
Acinetobacter	Tot_gas	-0.08207896074903236	0.3728091074773612	0.5480875376322975
Treponema	Tot_gas	-0.08184612353134472	0.3741712599404976	0.5480875376322975
Succiniclasticum	Acetate_Propionate	0.0818373116992266	0.37422287084352157	0.5480875376322975
Bifidobacterium	IsoButyrate_d	-0.08172394749336728	0.37488723265067936	0.5480875376322975
uncl(UCG-010)	Butyrate_d	0.08151070056775474	0.37613889770392217	0.5480875376322975
Prevotella	Acetate_Propionate	-0.08146984462114812	0.3763789943740672	0.5480875376322975
Prevotella	IsoButyrate_d	-0.08072738108992934	0.38075845273190645	0.5523579922547367
Streptococcus	Propionate_d	0.08064397270133392	0.3812523642648221	0.5523579922547367
Izemoplasmatales	Butyrate_d	0.08058038633710136	0.3816291582850908	0.5523579922547367
Candidatus_Saccharimonas	IsoValerate_d	-0.08038193326353979	0.3828065824407584	0.5529428413033177
Acinetobacter	IsoValerate_d	-0.0799498735434871	0.3853775866939637	0.5551352577200975
Bacteroidales_uncl	ph	0.07986610928572621	0.38587723508655736	0.5551352577200975
Succinivibrio	NH3N_d	0.07957693161985557	0.3876051607149581	0.5565013853638454
uncl(F082)	VFA_d	0.07906806388578755	0.39065708556299295	0.5597591506563927
Muribaculaceae	Valerate_d	0.07866840229865318	0.3930641231908617	0.5610871655346724
uncl(WPS-2)	Acetate_Propionate	-0.07865360966929821	0.39315338452149773	0.5610871655346724
Methanobacteriaceae_uncl	IsoValerate_d	-0.07839971234345273	0.394687334866169	0.561430429115084
Erysipelotrichaceae_uncl	Valerate_d	-0.0783539250743711	0.39496434383900314	0.561430429115084
Prevotella	VFA_d	-0.07797726984410208	0.3972474758473441	0.5635554468866092
Streptococcus	Butyrate_d	-0.07767500543150017	0.3990853512629473	0.5650416359465492
Succiniclasticum	CH4_ml	-0.0775410474031318	0.39990147684652644	0.5650781738048742
uncl(Family_XIII_AD3011)	Acetate_d	0.07667409638436229	0.4052071977146885	0.5714460480591761
Clostridia_uncl(UCG-014)	Tot_gas	0.07645685514764854	0.4065431883947991	0.5722015348470105
Succinivibrio	CH4_p	0.07592047331627569	0.4098529249690518	0.5757266038366838
Izemoplasmatales	IsoValerate_d	0.07513599471514579	0.4147219133683584	0.5806667104073037
Streptococcus	Valerate_d	0.07509232080459478	0.4149939706547303	0.5806667104073037
Christensenellaceae_uncl(R-7)	VFA_d	0.07456228833901274	0.41830398654440637	0.5841549812094737
Limosilactobacillus	Butyrate_d	0.07425281639227185	0.4202436918445298	0.5847049537708049
Succinivibrio	IsoButyrate_d	-0.07423853164883401	0.42033335138208905	0.5847049537708049
Olsenella	Acetate_Propionate	0.07347727545763462	0.42512747269859474	0.5902255203485344
Prevotella	Butyrate_d	-0.07273802002566926	0.4298130724624355	0.5955743155244988
Acinetobacter	Valerate_d	-0.0712250758672062	0.4394942757296584	0.6078112323920808
Rikenellaceae_uncl(RC9_gut)	Tot_gas	-0.07099807704933363	0.4409574087034095	0.6086574270713085
Izemoplasmatales	CH4_ml	-0.07000640285261796	0.44738151765742296	0.6163348460983765
Pseudobutyrivibrio	Acetate_Propionate	0.0696603783719631	0.4496353807055561	0.6182486484701396
Coprococcus	ph	0.06822410299079848	0.45905832765413335	0.6289003792384461
Bacteroidales_uncl	NH3N_d	0.06821153584171524	0.45914125589156485	0.6289003792384461
Negativicutes_uncl	Acetate_Propionate	-0.06759228590336731	0.46323781725292934	0.6305431036005049
Clostridia_uncl(vadinBB60)	Propionate_d	-0.06753864146624221	0.4635936385295968	0.6305431036005049
Bacteroidales_uncl	VFA_d	0.06744361063635784	0.4642243428239091	0.6305431036005049
uncl(NK4A214)	CH4_ml	-0.06732311876393712	0.46502470543237995	0.6305431036005049
Acinetobacter	Butyrate_d	-0.0673079687002755	0.4651253927268004	0.6305431036005049
Lactobacillus	Acetate_d	-0.0671414369956279	0.46623295044295765	0.6305431036005049
Prevotella_7	NH3N_d	-0.06709925680776274	0.46651370881771625	0.6305431036005049
Treponema	IsoButyrate_d	-0.06684135700175317	0.4682323460874488	0.6312279968686902
Streptococcus	ph	0.06675836964272282	0.4687861067654189	0.6312279968686902
Rikenellaceae_uncl(RC9_gut)	Acetate_Propionate	0.0664913148503713	0.47057054420708155	0.6324397351655325
Methanobacteriaceae_uncl	Acetate_Propionate	-0.06630127829274882	0.47184260342230067	0.6329595899567447
Erysipelotrichaceae_uncl	Tot_gas	-0.06599729613317437	0.4738812715754934	0.634503949768685
Sphaerochaeta	Propionate_d	-0.06565032676747878	0.47621406481900896	0.6360579977557234
uncl(F082)	Propionate_d	0.06551790180790967	0.47710603825984954	0.6360579977557234
Fibrobacter	Acetate_Propionate	-0.0654282092385971	0.47771069202073213	0.6360579977557234
Sphaerochaeta	Acetate_Propionate	-0.06459663029448251	0.483336352631768	0.6387999973116567
Lachnospiraceae_uncl(NK3A20)	Acetate_d	-0.06453452196909476	0.48375793771413167	0.6387999973116567
Prevotellaceae_uncl(YAB2003)	NH3N_d	0.06447276137526754	0.48417735765820913	0.6387999973116567
uncl(Family_XIII_AD3011)	Valerate_d	-0.06436710671845657	0.4848953159613113	0.6387999973116567
Clostridia_uncl(UCG-014)	Propionate_d	0.0642531447194638	0.48567036321205614	0.6387999973116567
Candidatus_Methanomethylophilus	Valerate_d	-0.06416693228913166	0.48625712709251745	0.6387999973116567
Selenomonas	IsoValerate_d	0.06407032976975499	0.4869150554860392	0.6387999973116567
Bifidobacterium	CH4_p	-0.06406997384253636	0.4869174804683257	0.6387999973116567
Selenomonas	CH4_ml	0.0638469474698897	0.48843825633643934	0.639621526154861
uncl(NK4A214)	Valerate_d	-0.06358152834982007	0.4902513898966969	0.6408222006876385
Rhodospirillales_uncl	Acetate_d	0.06334960816475203	0.4918386058389075	0.6413977532704328
Streptococcus	NH3N_d	-0.0632551515829873	0.4924858273363183	0.6413977532704328
Monoglobus	Propionate_d	-0.0631081355512295	0.4934940851652191	0.6415423107147847
uncl(NK4A214)	Tot_gas	0.06284298867017903	0.49531525677676325	0.6427412134217526
Erysipelotrichaceae_uncl	IsoButyrate_d	0.0626814844876807	0.49642628861246485	0.6430159354310007
uncl(WPS-2)	Acetate_d	0.0621537130362464	0.5000661035481166	0.6465592478063353
Erysipelotrichaceae_uncl	IsoValerate_d	0.0616981459750342	0.5032191599284186	0.6494615511711539
Lachnospiraceae_uncl(NK3A20)	VFA_d	0.06151847621736682	0.5044655291976963	0.6498970331105456
Monoglobus	Acetate_Propionate	-0.06126769598899526	0.5062078750612604	0.6505109415804815
Pseudobutyrivibrio	Acetate_d	0.06118808076588997	0.5067616705738855	0.6505109415804815
Prevotella_7	IsoButyrate_d	0.06085666601633378	0.5090703320381703	0.6523033824503437
Streptococcus	VFA_d	-0.060310436073060414	0.5128872502649171	0.6560185759202428
Streptococcus	IsoValerate_d	-0.05952147109003628	0.5184262123778072	0.6619191818752359
Candidatus_Methanomethylophilus	NH3N_d	-0.059201743157354166	0.5206795349380701	0.6636111719798933
Rhodospirillales_uncl	Butyrate_d	-0.05902232729449665	0.521946168865955	0.664041834055441
Methanomicrobium	Propionate_d	0.05877898358726741	0.5236666143426635	0.6642479550833882
Shuttleworthia	NH3N_d	-0.058682158483255205	0.5243519676967101	0.6642479550833882
Rikenellaceae_uncl(RC9_gut)	Valerate_d	-0.05860545212498658	0.5248952372337263	0.6642479550833882
Comamonas	IsoButyrate_d	-0.0577487141401377	0.530982319269267	0.6707638838825546
Bacteroidales_uncl	IsoValerate_d	-0.05729916080234971	0.5341904566898119	0.6736264136388281
Megasphaera	Acetate_Propionate	0.056777837144327103	0.5379228252968038	0.6771387677591808
Streptococcus	CH4_ml	0.056549008702953235	0.5395651729893931	0.6780124757248086
uncl(UCG-010)	Valerate_d	0.05609742094136631	0.5428135647804504	0.6804294216812451
Prevotellaceae_uncl(UCG-003)	IsoButyrate_d	-0.05601716284987673	0.5433918878041831	0.6804294216812451
Limosilactobacillus	Propionate_d	0.05496841624277841	0.5509766478315259	0.6887208097894073
Acinetobacter	Acetate_d	-0.05362144998910851	0.5607929877092896	0.699767864244576
Megasphaera	Tot_gas	-0.05325045750070079	0.5635112920016929	0.7019347975282412
Acetitomaculum	CH4_p	0.05299242950826325	0.565405581941276	0.7030695497182824
Methanobrevibacter	IsoValerate_d	0.0527338120993735	0.5673072248088504	0.7040978812368786
Selenomonas	Acetate_Propionate	-0.05261225840692744	0.5682020663967537	0.7040978812368786
Pseudobutyrivibrio	NH3N_d	0.05207977977456575	0.5721298473390899	0.7067655713356759
Succinivibrio	Acetate_Propionate	-0.05205244266855544	0.5723318402844144	0.7067655713356759
Prevotella_7	Acetate_Propionate	0.051846614490601434	0.5738537704168599	0.7074231824966464
Candidatus_Methanomethylophilus	Propionate_d	0.05086713931689752	0.5811219941918848	0.7151501305459511
Rhodospirillales_uncl	IsoValerate_d	-0.0501036429082259	0.5868168645664411	0.7190686937294856
Bacteroidales_uncl	CH4_p	-0.05006255839503524	0.5871240336723647	0.7190686937294856
uncl(NK4A214)	Acetate_d	0.04993229627180845	0.5880984264071847	0.7190686937294856
Candidatus_Methanomethylophilus	Acetate_Propionate	-0.0498308276702044	0.5888579474302984	0.7190686937294856
Limosilactobacillus	Valerate_d	0.049767176590284734	0.589334621713956	0.7190686937294856
Christensenellaceae_uncl(R-7)	IsoValerate_d	0.04921663964641968	0.5934648296314802	0.7218930788285813
Clostridia_uncl(UCG-014)	CH4_p	-0.04918950790017318	0.5936687137779102	0.7218930788285813
Erysipelotrichaceae_uncl	Acetate_d	0.04872775538619516	0.5971434394469243	0.7248854994983885
Syntrophococcus	CH4_p	0.047707417585077516	0.6048537550564759	0.7330007370599665
Monoglobus	IsoValerate_d	-0.04547867693956585	0.6218467495531084	0.7523188256014762
Methanomicrobium	CH4_ml	0.04531462518710091	0.6231056087658123	0.7525684295060064
Succinivibrio	VFA_d	0.0451587932311625	0.6243024008511359	0.7527423551577777
Rikenellaceae_uncl(RC9_gut)	Acetate_d	0.0446221253486447	0.6284314973046203	0.7552129520965158
Lachnospiraceae_uncl(NK3A20)	ph	0.044467693487101737	0.6296218256330204	0.7552129520965158
Methanimicrococcus	IsoValerate_d	-0.04444949774933138	0.6297621371961181	0.7552129520965158
Prevotellaceae_uncl(UCG-001)	ph	-0.044343935939892255	0.6305764089533146	0.7552129520965158
uncl(NK4A214)	VFA_d	0.04337088065511618	0.6381030251300421	0.7629492691772244
uncl(Family_XIII_AD3011)	Butyrate_d	0.04256650194057184	0.644352890471011	0.7687808532354018
uncl(Family_XIII_AD3011)	Propionate_d	-0.04234018438950243	0.6461158413678365	0.7687808532354018
Fibrobacter	VFA_d	-0.04232861662102712	0.6462060039083587	0.7687808532354018
uncl(F082)	Tot_gas	0.04143386163656935	0.653195443219877	0.7725844516916778
Rhodospirillales_uncl	Tot_gas	0.04139292073233945	0.6535159817861741	0.7725844516916778
Prevotellaceae_uncl(UCG-001)	Acetate_d	-0.04126914602839204	0.6544854346143085	0.7725844516916778
