	Feature	KW	Group1	Group2	p	q
253	Streptococcus	2.2812321880868067e-12	RF_d0	FL_d13	0.0023045588784160725	0.004963665276588464
254	Streptococcus	2.2812321880868067e-12	RF_d0	E_d13	0.00012455167936844684	0.00043593087778956397
255	Streptococcus	2.2812321880868067e-12	RF_d0	RSP_d0	0.9010603726476962	0.9010603726476962
256	Streptococcus	2.2812321880868067e-12	RF_d0	E_d7	1.4722331972916899e-06	1.030563238104183e-05
257	Streptococcus	2.2812321880868067e-12	RF_d0	FR_d13	2.8831017997294934e-06	1.6145370078485162e-05
258	Streptococcus	2.2812321880868067e-12	RF_d0	FL_d7	0.038929291624199	0.05736948239355642
259	Streptococcus	2.2812321880868067e-12	SAM_d13	FL_d13	0.0002695655045290087	0.0007694750853802819
260	Streptococcus	2.2812321880868067e-12	SAM_d13	E_d13	0.009193189625459564	0.017160620634191187
261	Streptococcus	2.2812321880868067e-12	SAM_d13	RSP_d0	6.261147522319554e-08	8.765606531247377e-07
262	Streptococcus	2.2812321880868067e-12	SAM_d13	E_d7	0.1666298942796849	0.21207441090141713
263	Streptococcus	2.2812321880868067e-12	SAM_d13	FR_d13	0.022250121210667575	0.035384851240379336
264	Streptococcus	2.2812321880868067e-12	SAM_d13	FL_d7	5.138495561712251e-07	4.795929190931434e-06
265	Streptococcus	2.2812321880868067e-12	FL_d13	E_d13	0.3053285748536503	0.3419680038360883
266	Streptococcus	2.2812321880868067e-12	FL_d13	RSP_d0	0.003895847350269899	0.007791694700539798
267	Streptococcus	2.2812321880868067e-12	FL_d13	E_d7	0.02274740436881529	0.035384851240379336
268	Streptococcus	2.2812321880868067e-12	FL_d13	FR_d13	0.05666083173605733	0.07554777564807644
269	Streptococcus	2.2812321880868067e-12	FL_d13	FL_d7	0.18906164413094195	0.23016200155071195
270	Streptococcus	2.2812321880868067e-12	E_d13	RSP_d0	0.00032232214573469015	0.0008204563709610295
271	Streptococcus	2.2812321880868067e-12	E_d13	E_d7	0.21515356589967904	0.25101249354962557
272	Streptococcus	2.2812321880868067e-12	E_d13	FR_d13	0.47013135493815483	0.5000285961133354
273	Streptococcus	2.2812321880868067e-12	E_d13	FL_d7	0.01869828064897193	0.03272199113570088
274	Streptococcus	2.2812321880868067e-12	RSP_d0	E_d7	7.765938772958365e-06	3.6241047607139037e-05
275	Streptococcus	2.2812321880868067e-12	RSP_d0	FR_d13	1.7389103067945935e-05	6.955641227178374e-05
276	Streptococcus	2.2812321880868067e-12	RSP_d0	FL_d7	0.045496586740072065	0.06369522143610089
277	Streptococcus	2.2812321880868067e-12	E_d7	FR_d13	0.4821704319664306	0.5000285961133354
278	Streptococcus	2.2812321880868067e-12	E_d7	FL_d7	0.0002748125304929578	0.0007694750853802819
279	Streptococcus	2.2812321880868067e-12	FR_d13	FL_d7	0.00053705315711581	0.0012531240332702234
280	Prevotella (7)	1.199255346014541e-18	RF_d0	SAM_d13	3.2355355572933578e-09	4.529749780210701e-08
281	Prevotella (7)	1.199255346014541e-18	RF_d0	FL_d13	0.0024834744103356533	0.005349021806876792
282	Prevotella (7)	1.199255346014541e-18	RF_d0	E_d13	0.00623877948378689	0.010618637000294504
283	Prevotella (7)	1.199255346014541e-18	RF_d0	RSP_d0	0.9405294379540035	0.9753638615819294
284	Prevotella (7)	1.199255346014541e-18	RF_d0	E_d7	0.003337381763463561	0.006674763526927122
285	Prevotella (7)	1.199255346014541e-18	RF_d0	FR_d13	1.7116184090634695e-10	4.792531545377715e-09
286	Prevotella (7)	1.199255346014541e-18	RF_d0	FL_d7	0.03239155446291798	0.04773492236640544
287	Prevotella (7)	1.199255346014541e-18	SAM_d13	FL_d13	0.00017740794185591995	0.0004139518643304799
288	Prevotella (7)	1.199255346014541e-18	SAM_d13	E_d13	3.6084611974580944e-05	0.00010103691352882664
289	Prevotella (7)	1.199255346014541e-18	SAM_d13	RSP_d0	6.436673035653308e-08	3.604536899965852e-07
290	Prevotella (7)	1.199255346014541e-18	SAM_d13	E_d7	7.882934459939883e-05	0.0002006565135257425
291	Prevotella (7)	1.199255346014541e-18	SAM_d13	FR_d13	0.9779537571608634	0.9779537571608634
292	Prevotella (7)	1.199255346014541e-18	SAM_d13	FL_d7	5.733471707104357e-07	2.675620129982034e-06
293	Prevotella (7)	1.199255346014541e-18	FL_d13	E_d13	0.7060069461691714	0.8236747705306999
294	Prevotella (7)	1.199255346014541e-18	FL_d13	RSP_d0	0.004971865512545707	0.009280815623418653
295	Prevotella (7)	1.199255346014541e-18	FL_d13	E_d7	0.8825004759398126	0.9503851279351828
296	Prevotella (7)	1.199255346014541e-18	FL_d13	FR_d13	1.6933811956772558e-05	5.268297053218129e-05
297	Prevotella (7)	1.199255346014541e-18	FL_d13	FL_d7	0.23551237858534324	0.3140165047804577
298	Prevotella (7)	1.199255346014541e-18	E_d13	RSP_d0	0.010849712647001056	0.016877330784223862
299	Prevotella (7)	1.199255346014541e-18	E_d13	E_d7	0.814806660189376	0.9125834594121011
300	Prevotella (7)	1.199255346014541e-18	E_d13	FR_d13	2.163888060622818e-06	8.655552242491271e-06
301	Prevotella (7)	1.199255346014541e-18	E_d13	FL_d7	0.421253461934493	0.5128303014854697
302	Prevotella (7)	1.199255346014541e-18	RSP_d0	E_d7	0.0064470296073216625	0.010618637000294504
303	Prevotella (7)	1.199255346014541e-18	RSP_d0	FR_d13	9.151387131656658e-09	6.405970992159662e-08
304	Prevotella (7)	1.199255346014541e-18	RSP_d0	FL_d7	0.04449425206522207	0.0622919528913109
305	Prevotella (7)	1.199255346014541e-18	E_d7	FR_d13	5.4456533908997336e-06	1.9059786868149067e-05
306	Prevotella (7)	1.199255346014541e-18	E_d7	FL_d7	0.2927749248319421	0.37262263160429
307	Prevotella (7)	1.199255346014541e-18	FR_d13	FL_d7	8.864778596698723e-09	6.405970992159662e-08
308	Ruminobacter	7.60558968035181e-08	RF_d0	SAM_d13	0.06419491124621299	0.11763760973803697
309	Ruminobacter	7.60558968035181e-08	RF_d0	FL_d13	9.857171196495564e-06	9.200026450062527e-05
310	Ruminobacter	7.60558968035181e-08	RF_d0	E_d13	0.0017329292989653514	0.006065252546378731
311	Ruminobacter	7.60558968035181e-08	RF_d0	RSP_d0	0.33982140720274057	0.3805999760670694
312	Ruminobacter	7.60558968035181e-08	RF_d0	E_d7	0.05021618047658287	0.10043236095316574
313	Ruminobacter	7.60558968035181e-08	RF_d0	FR_d13	0.2289358143475414	0.2913728546241436
314	Ruminobacter	7.60558968035181e-08	RF_d0	FL_d7	0.06722149127887826	0.11763760973803697
315	Ruminobacter	7.60558968035181e-08	SAM_d13	FL_d13	0.0006776859473526836	0.0031625344209791906
316	Ruminobacter	7.60558968035181e-08	SAM_d13	E_d13	0.08831934800226426	0.13738565244796663
317	Ruminobacter	7.60558968035181e-08	SAM_d13	RSP_d0	0.005591261671544144	0.013808597880177865
318	Ruminobacter	7.60558968035181e-08	SAM_d13	E_d7	0.8871299309955103	0.9199865951064551
319	Ruminobacter	7.60558968035181e-08	SAM_d13	FR_d13	0.2676008235120172	0.32577491557984706
320	Ruminobacter	7.60558968035181e-08	SAM_d13	FL_d7	0.9782240162342308	0.9782240162342308
321	Ruminobacter	7.60558968035181e-08	FL_d13	E_d13	0.09436472070556212	0.1390637989345126
322	Ruminobacter	7.60558968035181e-08	FL_d13	RSP_d0	3.79309304865285e-07	9.62799023951172e-06
323	Ruminobacter	7.60558968035181e-08	FL_d13	E_d7	0.001120637790949317	0.004482551163797268
324	Ruminobacter	7.60558968035181e-08	FL_d13	FR_d13	6.877135885365514e-07	9.62799023951172e-06
325	Ruminobacter	7.60558968035181e-08	FL_d13	FL_d7	0.0006139076460628392	0.0031625344209791906
326	Ruminobacter	7.60558968035181e-08	E_d13	RSP_d0	8.851146526201581e-05	0.0006195802568341107
327	Ruminobacter	7.60558968035181e-08	E_d13	E_d7	0.11776467021063432	0.16487053829488804
328	Ruminobacter	7.60558968035181e-08	E_d13	FR_d13	0.0024196954358620907	0.007527941356015392
329	Ruminobacter	7.60558968035181e-08	E_d13	FL_d7	0.0834029267012149	0.13736952633141278
330	Ruminobacter	7.60558968035181e-08	RSP_d0	E_d7	0.00414038977579905	0.011593091372237341
331	Ruminobacter	7.60558968035181e-08	RSP_d0	FR_d13	0.025169118291228938	0.05421040862726233
332	Ruminobacter	7.60558968035181e-08	RSP_d0	FL_d7	0.005917970520076228	0.013808597880177865
333	Ruminobacter	7.60558968035181e-08	E_d7	FR_d13	0.20370019145185747	0.2716002552691433
334	Ruminobacter	7.60558968035181e-08	E_d7	FL_d7	0.8656138997037512	0.9199865951064551
335	Ruminobacter	7.60558968035181e-08	FR_d13	FL_d7	0.2813198030887769	0.32820643693690643
336	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	SAM_d13	4.553593202905953e-07	3.64243440844761e-06
337	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	FL_d13	0.22747307955140916	0.2769237490191068
338	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	E_d13	0.021251746293442484	0.03500287624802292
339	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	RSP_d0	0.4763912365738222	0.4940353564469267
340	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	E_d7	0.0021984452603935932	0.005129705607585051
341	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	FR_d13	9.506283687293561e-07	4.436265720736995e-06
342	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RF_d0	FL_d7	0.09685074628773051	0.12913432838364067
343	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	FL_d13	5.762674105859428e-07	3.64243440844761e-06
344	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	E_d13	0.00037604530112723234	0.0010529268431562506
345	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	RSP_d0	8.342481419459467e-08	2.335894797448651e-06
346	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	E_d7	0.00873627938548871	0.01747255877097742
347	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	FR_d13	0.4614170254237513	0.4940353564469267
348	Prevotellaceae ((YAB2003))	4.556279454988945e-14	SAM_d13	FL_d7	7.587951035515415e-06	3.035180414206166e-05
349	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FL_d13	E_d13	0.1542989507301541	0.19638048274746886
350	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FL_d13	RSP_d0	0.05646107694047473	0.08320579759648908
351	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FL_d13	E_d7	0.01592470615198628	0.029726118150374393
352	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FL_d13	FR_d13	6.504347157942161e-07	3.64243440844761e-06
353	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FL_d13	FL_d7	0.5617277212871629	0.5617277212871629
354	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d13	RSP_d0	0.003798970788974102	0.008182398622405758
355	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d13	E_d7	0.3330546274403312	0.38856373201371974
356	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d13	FR_d13	0.0008662018121926823	0.002204877340126828
357	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d13	FL_d7	0.38847845211158627	0.4350958663649766
358	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RSP_d0	E_d7	0.0003460712985955075	0.0010529268431562506
359	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RSP_d0	FR_d13	1.830572678641612e-07	2.562801750098257e-06
360	Prevotellaceae ((YAB2003))	4.556279454988945e-14	RSP_d0	FL_d7	0.02042853134500984	0.03500287624802292
361	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d7	FR_d13	0.023504668077624497	0.0365628170096381
362	Prevotellaceae ((YAB2003))	4.556279454988945e-14	E_d7	FL_d7	0.06369815008705601	0.08917741012187841
363	Prevotellaceae ((YAB2003))	4.556279454988945e-14	FR_d13	FL_d7	1.1453560654487836e-05	4.008746229070743e-05
364	Pseudoramibacter	3.209581883303449e-14	RF_d0	SAM_d13	7.700618168299406e-08	1.0780865435619169e-06
365	Pseudoramibacter	3.209581883303449e-14	RF_d0	FL_d13	0.001178517983953515	0.0027498752958915354
366	Pseudoramibacter	3.209581883303449e-14	RF_d0	E_d13	9.444231138511934e-07	4.407307864638902e-06
367	Pseudoramibacter	3.209581883303449e-14	RF_d0	RSP_d0	0.9052714166519807	0.9052714166519807
368	Pseudoramibacter	3.209581883303449e-14	RF_d0	E_d7	0.0002635595349600101	0.0007379666978880283
369	Pseudoramibacter	3.209581883303449e-14	RF_d0	FR_d13	3.0969155795854843e-07	2.1678409057098393e-06
370	Pseudoramibacter	3.209581883303449e-14	RF_d0	FL_d7	0.20363250501925856	0.24790044089301042
371	Pseudoramibacter	3.209581883303449e-14	SAM_d13	FL_d13	0.005966713603197947	0.011137865392636167
372	Pseudoramibacter	3.209581883303449e-14	SAM_d13	E_d13	0.5705485967711115	0.6390144283836449
373	Pseudoramibacter	3.209581883303449e-14	SAM_d13	RSP_d0	6.772193551328971e-07	3.792428388744224e-06
374	Pseudoramibacter	3.209581883303449e-14	SAM_d13	E_d7	0.022468608687232737	0.03700712019073628
375	Pseudoramibacter	3.209581883303449e-14	SAM_d13	FR_d13	0.3513630663096583	0.40992357736126805
376	Pseudoramibacter	3.209581883303449e-14	SAM_d13	FL_d7	5.717783348016296e-08	1.0780865435619169e-06
377	Pseudoramibacter	3.209581883303449e-14	FL_d13	E_d13	0.031168946381793974	0.045933184141591116
378	Pseudoramibacter	3.209581883303449e-14	FL_d13	RSP_d0	0.002236618387371959	0.004473236774743918
379	Pseudoramibacter	3.209581883303449e-14	FL_d13	E_d7	0.6193973247724863	0.6670432728319083
380	Pseudoramibacter	3.209581883303449e-14	FL_d13	FR_d13	0.02650390303936653	0.04122829361679237
381	Pseudoramibacter	3.209581883303449e-14	FL_d13	FL_d7	0.009113404263893364	0.01594845746181339
382	Pseudoramibacter	3.209581883303449e-14	E_d13	RSP_d0	5.368823969224343e-06	1.670300790425351e-05
383	Pseudoramibacter	3.209581883303449e-14	E_d13	E_d7	0.09186195582234544	0.12377051628860865
384	Pseudoramibacter	3.209581883303449e-14	E_d13	FR_d13	0.7875240460311856	0.8166916032916
385	Pseudoramibacter	3.209581883303449e-14	E_d13	FL_d7	1.666718279433707e-06	6.666873117734828e-06
386	Pseudoramibacter	3.209581883303449e-14	RSP_d0	E_d7	0.0006326116492725868	0.0016102841981484029
387	Pseudoramibacter	3.209581883303449e-14	RSP_d0	FR_d13	2.900409208345409e-06	1.0151432229208933e-05
388	Pseudoramibacter	3.209581883303449e-14	RSP_d0	FL_d7	0.20033896302632992	0.24790044089301042
389	Pseudoramibacter	3.209581883303449e-14	E_d7	FR_d13	0.09282788721645649	0.12377051628860865
390	Pseudoramibacter	3.209581883303449e-14	E_d7	FL_d7	0.0016605377103463478	0.00357654276074598
391	Pseudoramibacter	3.209581883303449e-14	FR_d13	FL_d7	1.2860487695752377e-07	1.2003121849368887e-06
392	Catenisphaera	1.2140359414107293e-13	RF_d0	SAM_d13	1.0134906071483478e-07	9.459245666717913e-07
393	Catenisphaera	1.2140359414107293e-13	RF_d0	FL_d13	0.0009348655063574812	0.002013556475231498
394	Catenisphaera	1.2140359414107293e-13	RF_d0	E_d13	3.6717617270111436e-05	0.00012851166044539004
395	Catenisphaera	1.2140359414107293e-13	RF_d0	RSP_d0	0.962464300421205	0.9723971515967464
396	Catenisphaera	1.2140359414107293e-13	RF_d0	E_d7	3.6018936748052214e-05	0.00012851166044539004
397	Catenisphaera	1.2140359414107293e-13	RF_d0	FR_d13	3.204955344360623e-08	4.4869374821048723e-07
398	Catenisphaera	1.2140359414107293e-13	RF_d0	FL_d7	0.1419790808252577	0.1819310734830337
399	Catenisphaera	1.2140359414107293e-13	SAM_d13	FL_d13	0.00935928387574891	0.016378746782560596
400	Catenisphaera	1.2140359414107293e-13	SAM_d13	E_d13	0.12781647211317398	0.17894306095844356
401	Catenisphaera	1.2140359414107293e-13	SAM_d13	RSP_d0	2.240490318497286e-06	1.045562148632067e-05
402	Catenisphaera	1.2140359414107293e-13	SAM_d13	E_d7	0.11462770998114634	0.17830977108178317
403	Catenisphaera	1.2140359414107293e-13	SAM_d13	FR_d13	0.7825837703580033	0.8427825219240035
404	Catenisphaera	1.2140359414107293e-13	SAM_d13	FL_d7	3.382561229912258e-07	2.3677928609385806e-06
405	Catenisphaera	1.2140359414107293e-13	FL_d13	E_d13	0.2880808673026376	0.333478884268384
406	Catenisphaera	1.2140359414107293e-13	FL_d13	RSP_d0	0.003453294131227973	0.006906588262455946
407	Catenisphaera	1.2140359414107293e-13	FL_d13	E_d7	0.2977490038110572	0.333478884268384
408	Catenisphaera	1.2140359414107293e-13	FL_d13	FR_d13	0.007111135431539672	0.013274119472207389
409	Catenisphaera	1.2140359414107293e-13	FL_d13	FL_d7	0.01483766760350876	0.024438511346955606
410	Catenisphaera	1.2140359414107293e-13	E_d13	RSP_d0	0.0002519953036322749	0.0007101545415005646
411	Catenisphaera	1.2140359414107293e-13	E_d13	E_d7	0.9723971515967464	0.9723971515967464
412	Catenisphaera	1.2140359414107293e-13	E_d13	FR_d13	0.14294584345095504	0.1819310734830337
413	Catenisphaera	1.2140359414107293e-13	E_d13	FL_d7	0.00044442709715783896	0.0010369965600349577
414	Catenisphaera	1.2140359414107293e-13	RSP_d0	E_d7	0.00025362662196448736	0.0007101545415005646
415	Catenisphaera	1.2140359414107293e-13	RSP_d0	FR_d13	1.3064504151436684e-06	7.316122324804543e-06
416	Catenisphaera	1.2140359414107293e-13	RSP_d0	FL_d7	0.20582532417044075	0.250569959859667
417	Catenisphaera	1.2140359414107293e-13	E_d7	FR_d13	0.12599733230795923	0.17894306095844356
418	Catenisphaera	1.2140359414107293e-13	E_d7	FL_d7	0.0004266100630897406	0.0010369965600349577
419	Catenisphaera	1.2140359414107293e-13	FR_d13	FL_d7	2.65290468182067e-08	4.4869374821048723e-07
420	Megasphaera	0.04409989589904968	RF_d0	SAM_d13	0.004513872970834279	0.06319422159167991
421	Megasphaera	0.04409989589904968	RF_d0	FL_d13	0.012554197385771074	0.08787938170039752
422	Megasphaera	0.04409989589904968	RF_d0	E_d13	0.0075188511229352115	0.07017594381406198
423	Megasphaera	0.04409989589904968	RF_d0	RSP_d0	0.6270996779393889	0.9035015462651785
424	Megasphaera	0.04409989589904968	RF_d0	E_d7	0.016036346773441876	0.0898035419312745
425	Megasphaera	0.04409989589904968	RF_d0	FR_d13	0.004306594353440548	0.06319422159167991
426	Megasphaera	0.04409989589904968	RF_d0	FL_d7	0.10142876790307509	0.26099744137455255
427	Megasphaera	0.04409989589904968	SAM_d13	FL_d13	0.6713290110310055	0.9035015462651785
428	Megasphaera	0.04409989589904968	SAM_d13	E_d13	0.8479277776143945	0.9131529912770402
429	Megasphaera	0.04409989589904968	SAM_d13	RSP_d0	0.04675231691753743	0.2141130789599999
430	Megasphaera	0.04409989589904968	SAM_d13	E_d7	0.5679107108246136	0.8834166612827322
431	Megasphaera	0.04409989589904968	SAM_d13	FR_d13	0.7790900464369206	0.9131529912770402
432	Megasphaera	0.04409989589904968	SAM_d13	FL_d7	0.11185604630337967	0.26099744137455255
433	Megasphaera	0.04409989589904968	FL_d13	E_d13	0.8183744710558698	0.9131529912770402
434	Megasphaera	0.04409989589904968	FL_d13	RSP_d0	0.09174051010666653	0.26099744137455255
435	Megasphaera	0.04409989589904968	FL_d13	E_d7	0.8891050472388242	0.9220348638032251
436	Megasphaera	0.04409989589904968	FL_d13	FR_d13	0.8352178239461965	0.9131529912770402
437	Megasphaera	0.04409989589904968	FL_d13	FL_d7	0.2521821181255185	0.47073995383430123
438	Megasphaera	0.04409989589904968	E_d13	RSP_d0	0.06498173492386343	0.22743607223352202
439	Megasphaera	0.04409989589904968	E_d13	E_d7	0.7098940720654974	0.9035015462651785
440	Megasphaera	0.04409989589904968	E_d13	FR_d13	0.954428273891912	0.954428273891912
441	Megasphaera	0.04409989589904968	E_d13	FL_d7	0.16831851082830984	0.3366370216566197
442	Megasphaera	0.04409989589904968	RSP_d0	E_d7	0.1094810828494133	0.26099744137455255
443	Megasphaera	0.04409989589904968	RSP_d0	FR_d13	0.053528269739999974	0.2141130789599999
444	Megasphaera	0.04409989589904968	RSP_d0	FL_d7	0.3636622500348924	0.5989731177045287
445	Megasphaera	0.04409989589904968	E_d7	FR_d13	0.7089471236249976	0.9035015462651785
446	Megasphaera	0.04409989589904968	E_d7	FL_d7	0.3083099999200605	0.5395424998601058
447	Megasphaera	0.04409989589904968	FR_d13	FL_d7	0.12369087465274142	0.26641111463667383
448	Izemoplasmatales	3.1157772387369685e-21	RF_d0	SAM_d13	0.27081382707248736	0.3033114863211858
449	Izemoplasmatales	3.1157772387369685e-21	RF_d0	FL_d13	2.252333525101071e-09	1.5766334675707498e-08
450	Izemoplasmatales	3.1157772387369685e-21	RF_d0	E_d13	1.5094400757443293e-06	5.283040265105152e-06
451	Izemoplasmatales	3.1157772387369685e-21	RF_d0	RSP_d0	0.4846596597221138	0.5219411720084302
452	Izemoplasmatales	3.1157772387369685e-21	RF_d0	E_d7	0.0001660285677481122	0.0003320571354962244
453	Izemoplasmatales	3.1157772387369685e-21	RF_d0	FR_d13	0.26477526059070033	0.3033114863211858
454	Izemoplasmatales	3.1157772387369685e-21	RF_d0	FL_d7	8.759718000256245e-05	0.00018867084923628836
455	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	FL_d13	1.2991905636853373e-10	1.8188667891594723e-09
456	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	E_d13	1.0083124492699548e-06	4.033249797079819e-06
457	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	RSP_d0	0.07178715704780182	0.10050201986692255
458	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	E_d7	0.0004236050535057966	0.0007413088436351441
459	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	FR_d13	0.922529055566148	0.922529055566148
460	Izemoplasmatales	3.1157772387369685e-21	SAM_d13	FL_d7	0.00018967980364719344	0.00035406896680809444
461	Izemoplasmatales	3.1157772387369685e-21	FL_d13	E_d13	0.12903462118763626	0.17204616158351502
462	Izemoplasmatales	3.1157772387369685e-21	FL_d13	RSP_d0	6.149251212339995e-10	5.7393011315173285e-09
463	Izemoplasmatales	3.1157772387369685e-21	FL_d13	E_d7	0.003200154548211367	0.0052708427852893106
464	Izemoplasmatales	3.1157772387369685e-21	FL_d13	FR_d13	1.1378538667740344e-13	3.1859908269672963e-12
465	Izemoplasmatales	3.1157772387369685e-21	FL_d13	FL_d7	0.006087158479979781	0.00946891319107966
466	Izemoplasmatales	3.1157772387369685e-21	E_d13	RSP_d0	2.822773041290527e-07	1.3172940859355793e-06
467	Izemoplasmatales	3.1157772387369685e-21	E_d13	E_d7	0.15837129582648457	0.20156346741552583
468	Izemoplasmatales	3.1157772387369685e-21	E_d13	FR_d13	1.4189819433660446e-08	7.94629888284985e-08
469	Izemoplasmatales	3.1157772387369685e-21	E_d13	FL_d7	0.22789771418473448	0.277440695529242
470	Izemoplasmatales	3.1157772387369685e-21	RSP_d0	E_d7	2.726555318214861e-05	6.940322628183283e-05
471	Izemoplasmatales	3.1157772387369685e-21	RSP_d0	FR_d13	0.06480552968185031	0.0955028858469373
472	Izemoplasmatales	3.1157772387369685e-21	RSP_d0	FL_d7	1.4502125273993134e-05	4.060595076718077e-05
473	Izemoplasmatales	3.1157772387369685e-21	E_d7	FR_d13	3.59246843819418e-05	8.38242635578642e-05
474	Izemoplasmatales	3.1157772387369685e-21	E_d7	FL_d7	0.8356541509248381	0.866604304662795
475	Izemoplasmatales	3.1157772387369685e-21	FR_d13	FL_d7	1.2440951275555406e-05	3.870518174617237e-05
476	Olsenella	9.678511084274655e-22	RF_d0	SAM_d13	0.04784103277928857	0.07879699516588706
477	Olsenella	9.678511084274655e-22	RF_d0	FL_d13	0.039186089966265276	0.06857565744096424
478	Olsenella	9.678511084274655e-22	RF_d0	E_d13	0.5013048201383576	0.5828926857443589
479	Olsenella	9.678511084274655e-22	RF_d0	RSP_d0	0.10938840775935937	0.139917283386077
480	Olsenella	9.678511084274655e-22	RF_d0	E_d7	0.010911560462813762	0.023501822535291178
481	Olsenella	9.678511084274655e-22	RF_d0	FR_d13	0.09152540217443234	0.12813556304420526
482	Olsenella	9.678511084274655e-22	RF_d0	FL_d7	0.00012033364497374228	0.000421167757408098
483	Olsenella	9.678511084274655e-22	SAM_d13	FL_d13	1.1776021881842886e-07	5.495476878193347e-07
484	Olsenella	9.678511084274655e-22	SAM_d13	E_d13	0.0005232753086774715	0.0013630647895056924
485	Olsenella	9.678511084274655e-22	SAM_d13	RSP_d0	0.00027707276253693665	0.000862004150114914
486	Olsenella	9.678511084274655e-22	SAM_d13	E_d7	2.162818115032712e-09	1.5139726805228983e-08
487	Olsenella	9.678511084274655e-22	SAM_d13	FR_d13	0.5349819824929098	0.5828926857443589
488	Olsenella	9.678511084274655e-22	SAM_d13	FL_d7	1.3112733109262119e-14	1.835782635296697e-13
489	Olsenella	9.678511084274655e-22	FL_d13	E_d13	0.07101379254951	0.11046589952145999
490	Olsenella	9.678511084274655e-22	FL_d13	RSP_d0	0.992259669425663	0.992259669425663
491	Olsenella	9.678511084274655e-22	FL_d13	E_d7	0.5412574939054762	0.5828926857443589
492	Olsenella	9.678511084274655e-22	FL_d13	FR_d13	5.652852946995872e-08	3.1655976503176884e-07
493	Olsenella	9.678511084274655e-22	FL_d13	FL_d7	0.020978874565498115	0.039160565855596484
494	Olsenella	9.678511084274655e-22	E_d13	RSP_d0	0.21456543213715717	0.26121009129740874
495	Olsenella	9.678511084274655e-22	E_d13	E_d7	0.014715693517012804	0.02943138703402561
496	Olsenella	9.678511084274655e-22	E_d13	FR_d13	0.0008235250815590446	0.001921558523637771
497	Olsenella	9.678511084274655e-22	E_d13	FL_d7	3.522546033014737e-05	0.00014090184132058947
498	Olsenella	9.678511084274655e-22	RSP_d0	E_d7	0.6670364958431947	0.6917415512447945
499	Olsenella	9.678511084274655e-22	RSP_d0	FR_d13	0.0005354897387343791	0.0013630647895056924
500	Olsenella	9.678511084274655e-22	RSP_d0	FL_d7	0.10993500837477478	0.139917283386077
501	Olsenella	9.678511084274655e-22	E_d7	FR_d13	4.642927641589619e-10	4.3333991321503114e-09
502	Olsenella	9.678511084274655e-22	E_d7	FL_d7	0.08549757629776497	0.12599642822828522
503	Olsenella	9.678511084274655e-22	FR_d13	FL_d7	2.4199162128964605e-16	6.77576539611009e-15
504	Fibrobacter	2.338156178049705e-11	RF_d0	SAM_d13	0.0011659648067710137	0.00362744606550982
505	Fibrobacter	2.338156178049705e-11	RF_d0	FL_d13	0.05302942355563603	0.09898825730385392
506	Fibrobacter	2.338156178049705e-11	RF_d0	E_d13	0.23171652519743602	0.3244031352764104
507	Fibrobacter	2.338156178049705e-11	RF_d0	RSP_d0	0.013007456232801964	0.02801605957834269
508	Fibrobacter	2.338156178049705e-11	RF_d0	E_d7	0.34781315261270696	0.38955073092623177
509	Fibrobacter	2.338156178049705e-11	RF_d0	FR_d13	0.02188370304801757	0.04376740609603514
510	Fibrobacter	2.338156178049705e-11	RF_d0	FL_d7	0.24592288435810783	0.3278971791441438
511	Fibrobacter	2.338156178049705e-11	SAM_d13	FL_d13	0.09011130772060072	0.14185590470925918
512	Fibrobacter	2.338156178049705e-11	SAM_d13	E_d13	0.0076605113928119774	0.017874526583227947
513	Fibrobacter	2.338156178049705e-11	SAM_d13	RSP_d0	0.9707434485959698	0.9707434485959698
