# Constructed from biom file
#OTU ID	AB1000	AB1001	AB1002	AB1003	AB1004	AB1005	AB1006	AB1007	AB1008	AB1009	AB1010	AB1011	AB1012	AB1013	AB1014	AB1015	AB1016	AB1017	AB1018	AB1019	AB1020	AB1021	AB1022	AB1023	AB1024	AB1025	AB1026	AB1027	AB1028	AB1029	AB1030	AB1031	AB1032	AB1033	AB1034	AB1035	AB1036	AB1037	AB1038	AB1039	AB1040	AB1041	AB1042	AB1043	AB1044	AB1045	AB1046	AB1047	AB1048	AB1049	AB1050	AB1051	AB1052	AB1053	AB1054	AB1055	AB1056	AB1057	AB1058	AB1059	AB1060	AB1061	AB1062	AB1063	AB1064	AB1065	AB1066	AB1067	AB1068	AB1069	AB1070	AB1071	AB1072	AB1073	AB1074	AB1075	AB1076	AB2000	AB2001	AB2002	AB2003	AB2004	AB2005	AB2006	AB2007	AB2008	AB2009	AB2010	AB2011	AB2012	AB2013	AB2014	AB2015	AB2016	AB2017	AB2018	AB2019	AB2020	AB2021	AB2022	AB2023	AB2024	AB2025	AB2026	AB2027	AB2028	AB2029	AB2030	AB2031	AB2032	AB2033	AB2034	AB2035	AB2036	AB2037	AB2038	AB2039	AB2040	AB2041	AB2042	AB2043	AB2044	AB2045	AB2046	AB2047	AB2048	AB2049	AB2050	AB2051	AB2052	AB2053	AB2054	AB2055	AB2056	AB2057	AB2058	AB2059	AB2060	AB2061	AB2062	AB2063	AB2064	AB2065	AB2066	AB2067	AB2068	AB2069	AB2070	AB2071	AB2072	AB2073	AB2074	AB2075	AB2076
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	0.0018433988764044943	0.002629601803155522	0.0022199453551912567	0.003437738731856379	0.0023065632208010066	0.002889895000481649	0.0038334707337180545	0.0056999203504579845	0.009872076495671275	0.004221834176963374	0.006458259043543722	0.008234614273331407	0.0030858846780624804	0.004265621397279225	0.00856106998141547	0.0059617087960754924	0.0017434527783960234	0.011221909713344129	0.003538289345416471	0.00487883164821056	0.004887970344126235	0.0072935112295527465	0.006311172915440979	0.0	0.0	0.003578261177637639	0.006219138696168511	0.007190947865627974	0.00842453350129911	0.012022012134894879	0.011532994923857868	0.011531365313653136	0.011955877998223275	0.010974806721459406	0.009660344067048963	0.010384093456841112	0.008439676648533226	0.0016492125010307578	0.005995699636123056	0.005648148148148148	0.004745177790102915	0.006449479080535803	0.004661732999242468	0.00445333677552601	0.00539100260255298	0.0060821666284140465	0.005924625596576883	0.004451906688035819	0.008436756897618814	0.003193889949661517	0.006012024048096192	0.004457596643691939	0.005182136869379668	0.0034915350574479314	0.004929248289635831	0.005291134899443941	0.0064323573303144135	0.003361059242912918	0.012107453651153992	0.0034645669291338585	0.006092484674184515	0.0060252097734077555	0.004470177529907617	0.005520006591052646	0.008112012445827314	0.0070154136733110726	0.007031072805624858	0.0044943820224719105	0.0076650943396226415	0.004711865674432519	0.007987797535423273	0.005677046592092445	0.0	0.004896214054203159	0.006659817917744164	0.006519907695688803	0.005652890086852351	0.0008362369337979094	0.0006557377049180328	0.0023273855702094647	0.0013412316977757907	0.0012377696569609807	0.002081382037673015	0.0007836432286101019	0.007093851994937721	0.005524704542218425	0.007750888475207311	0.002665790242477359	0.001387909763835037	0.0031413612565445027	0.0021499523744727173	0.00617304112094588	0.0057848481477361215	0.007893214315232664	0.008099332786241838	0.007156244675413188	0.00625311100049776	0.0032901363056469482	0.0074336648656089755	0.004733342968637086	0.008258381030253475	0.00946316441142655	0.0040937002501705705	0.005678289415313636	0.007958689344938647	0.008261945554920998	0.0073587592973571765	0.0059521761568897295	0.006148664525730398	0.0065736976099099445	0.008090731777793831	0.011742807243312805	0.008495938754551395	0.0075591414695284345	0.00487948050042191	0.006117276937865944	0.006475269152753939	0.004468036355304361	0.0070342359925185	0.0053404539385847796	0.006428588888074112	0.0059204440333024974	0.007577903682719547	0.006791733962811115	0.00448768864177919	0.00584865122941036	0.004223864836325237	0.004650255276251179	0.003867544588633894	0.004745235316997277	0.0060911938739993034	0.005770932908479377	0.0	0.004493351673544246	0.0054055793300942755	0.008415369958717053	0.005805943711867743	0.0030035849239414786	0.00597119775201967	0.006369708497368072	0.00614530225782957	0.006055925865712892	0.00752261261530195	0.004067490207893944	0.003414690931667378	0.004737344794651385	0.003925865059800968	0.003504824542425685	0.004744427535583206	0.004030668127053669	0.005752189459501477	0.0035946080878681975	0.0047877911326118395	0.004963941181979957
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0038623595505617976	0.008264462809917356	0.015368852459016393	0.003183091418385536	0.006500314531348291	0.004495392222971455	0.0052761747732893655	0.005052767821585026	0.0007494508334410131	0.002939811233173449	0.0016046594556044216	0.015602427044206876	0.0011442044311917063	0.009655291676273922	0.001035859001310057	0.013899298221707433	0.000927368499146821	0.02471661126736555	0.0028522944723255225	0.008056491734874016	0.0012137912935078568	0.01418377544401003	0.001738246777557897	0.0	0.0	0.010026216963083682	0.0020626289143071443	0.006062956043568684	0.004684670498385954	0.010582757160999013	0.012873096446700507	0.004228167281672817	0.017841279241930706	0.005658122576396849	0.009175121305690339	0.011564104076936692	0.010676699374650465	0.0012369093757730683	0.0038455176976513396	0.0035185185185185185	0.0038207925063166327	0.002645940135604432	0.0014567915622632713	0.0006454111268878275	0.001301276490271409	0.00200826256598577	0.0023588787097482034	0.0019333994759469842	0.002084758461187661	0.0039923624370768965	0.006573146292585171	0.002921786035361103	0.014936747447035513	0.0018675652632861028	0.0033994815790591936	0.004066335154202288	0.0024185663561982194	0.0011203530809709727	0.005788876276958003	0.0009448818897637795	0.0021948081434950426	0.0007762540198868887	0.0	0.0005492543871694175	0.002666962995888432	0.0014165739148031974	0.0025326982686928253	0.001523519329651495	0.0015109080188679246	0.0024307243558580457	0.007425841929916108	0.004047834996136921	0.0	0.0012757740845458934	0.0023380211838889085	0.0034430973224424013	0.001984126984126984	0.003902439024390244	0.009781420765027322	0.01008533747090768	0.0051972728288811896	0.0018271837793233526	0.0035383494640441253	0.004488138491130583	0.02101512022913475	0.0018510608002278229	0.02548654594686072	0.0008581653520303827	0.02165579837856891	0.0006895671050951347	0.0071030072118655595	0.0015024332886958225	0.015463344087217711	0.0025621952227456815	0.026617190566239696	0.0021176642406834944	0.01051518168242907	0.0005371651111260324	0.006917438138830574	0.0014452955629426219	0.007481602616516762	0.0014445328852333362	0.01166379674453361	0.002691272587466359	0.009236338470547526	0.005216067009328003	0.013847127710080709	0.007913297780836057	0.0060703375890968905	0.009841547288824713	0.0059958101567579285	0.007675337806783712	0.005321631967136589	0.008068306438978537	0.0035587188612099642	0.0010486760464913046	0.0010141987829614604	0.0029786909035362406	0.001341790680653818	0.0014529176156443885	0.003568722348512625	0.002167305405048236	0.002726628895184136	0.001904998550544581	0.003852263701350278	0.0013527492639452533	0.0044585239938988615	0.002243829468960359	0.002365275202966183	0.002839362115908207	0.001461886529759833	0.0024075057532306605	0.0	0.0024453614549900657	0.0020270922487853533	0.0017862813591616386	0.0009348553434363314	0.0007266737719213254	0.0019123443780978027	0.0003981067810855045	0.0006372906045156591	0.0016257519102584946	0.0024179826263470553	0.0020714070503163604	0.005432462845834465	0.0005730659025787965	0.0030585227791472655	0.0022932802561550776	0.0019693850147703877	0.0025410733844468784	0.0001554645799865264	0.0012481278082875687	0.00209465862051768	0.0015453779151447036
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0.0	0.001220886551465064	0.001366120218579235	0.00089126559714795	0.0013979171035157615	0.00016054972224898052	0.000741962077493817	0.0	0.0001292156609381057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.841551028442082e-05	0.0	0.00010696903246510135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001219422969051045	0.0	0.0	0.0	0.001401830625876144	0.001364538537876282	0.0	0.0	0.0017639600904029546	0.0	0.0006454111268878275	0.001115379848804065	0.0	0.001261725821493225	0.00015263680073265663	0.0	0.00020829717063009895	0.0	0.00037458795325142344	0.0004572473708276177	0.0	0.0	0.000416431913382162	0.0003344825811763495	0.0	0.0	0.0010708661417322834	0.0008703549534549307	0.0	0.00021286559666226743	0.0007140307033202428	0.0012501389043227025	0.0008431987588114271	0.00011340440009072352	0.0	0.0	0.00014958303728357204	0.000441536547184201	0.00013436796667674428	0.0	0.0003103234259706227	0.0	0.0006226878136332002	0.0002620545073375262	0.0003484320557491289	0.000273224043715847	0.0009481941211964486	0.0003353079244439477	0.00047153129788989745	0.00010406910188365075	0.0007124029351000926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014604580970230995	0.0	0.0	0.0	7.226477814713109e-05	0.0	5.8960525927891276e-05	0.0	0.00017744654422855114	0.00010647076046740663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.833307222309259e-05	0.0007337564662288586	0.00013108450581141308	0.0	0.0	0.0006505651784988208	0.0	0.0	0.0005286110744020088	0.0008144475920679886	0.0	0.0004368546465448769	0.0	0.0004302084555516446	0.00042275047965919805	0.0004155213194400051	0.000661221314663555	0.00045248868778280545	0.0007788989201628607	0.0	0.0005807733455601406	0.00109398629299527	0.0009129882502381709	0.0	0.0009688983625617672	0.0	0.0010173839961074003	0.0	0.0	0.0009851040329562077	0.0009038867128653209	0.0	0.0	0.0005934447183420068	0.0005192332655445459	0.0006266225046996687	0.0006133625410733844	0.000673679846608281	0.0012481278082875687	0.0	0.00046829633792263745
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia	0.0007022471910112359	0.0004695717505634861	0.0025614754098360654	0.0	0.0004193751310547285	0.0008348585556946987	0.0005770816158285244	0.008114297092791717	0.0018607055175087221	0.005658584027762428	0.0033281825745869486	0.009727439083116633	0.022363995700565166	0.010779340557989394	0.0028333790329951557	0.012298153573618588	0.01383633800727057	0.008863888178641439	0.04328988699137091	0.010110736639383727	0.006856280549814651	0.02426495082139664	0.008958656468952239	0.0	0.0	0.03510947353503862	0.02718919932495781	0.008988684832034967	0.0067317534052436815	0.0156907012840412	0.009055837563451777	0.020333640836408363	0.020876517619188628	0.019047386776577323	0.018262020291133656	0.020768186913682225	0.03152168386801566	0.005442401253401501	0.0033906715183592458	0.0042592592592592595	0.003512664078387872	0.0025908163827793396	0.0022143231746401724	0.0017426100425971343	0.0028504151691659436	0.0016639889832453523	0.0028525975094629437	0.0033071306825408937	0.001954461057363432	0.0028467279986113523	0.0018036072144288577	0.0021351513335331135	0.00205761316872428	0.0034915350574479314	0.002719585263247355	0.0036254072459152927	0.0018267894818092935	0.0038703106433542692	0.005561861520998865	0.002362204724409449	0.003935518050404904	0.003400731896647322	0.0015326322959683255	0.0018949276357344905	0.0025836204022669186	0.0021923167729097103	0.0031753232025402587	0.002361454960959817	0.0011792452830188679	0.003739575932089301	0.0028499177136434794	0.002569787362692734	0.0	0.003482518447003655	0.0030819370151262885	0.0041024138309952015	0.0030697813716681643	0.0007665505226480836	0.001912568306010929	0.0026721834324627187	0.0006147311948139041	0.0011788282447247435	0.000416276407534603	0.00021372088053002778	0.004629321254912409	0.012815036309269542	0.005313927906583178	0.0026110137306456327	0.0019386676066267183	0.0007151066275060656	0.005334059055653831	0.003560113662344449	0.004338636110802091	0.007232002644846682	0.007528454704392193	0.0062312878806318915	0.011604031856645098	0.0021486604445041294	0.008431703204047217	0.010333863275039745	0.006173344235486509	0.010730815718876213	0.0045160661489976935	0.010439771685446426	0.0046314780803321885	0.007310108509423187	0.0018199082133248932	0.005642525374161362	0.00540455862771207	0.0063457080974275186	0.0044426786101278625	0.010800625057450133	0.005197149348022283	0.007754974150086166	0.00029350258649154344	0.0007865070348684785	0.0	0.00026731841441991907	0.0	0.0005497526113249038	0.0004155361638679084	0.00031716664464120524	0.0003895184135977337	0.00033130409574688366	0.0007942811755361397	0.0007161613750298401	0.00019554929797802026	0.00045526974732529026	0.0002876686057661574	0.0019058732010890703	0.0008005569091541942	0.0012568596211718888	0.0	0.001039278618370778	0.0011261623604363075	0.0016275007939028263	0.0012300728203109624	0.0008235636081775022	0.000897631034617336	0.00030963860751094795	0.0010924981791697013	0.001016094943911559	0.0010448073076808264	0.0012051822838204278	0.0016297388537503395	0.001146131805157593	0.0	0.001211544286270607	0.001074210008056575	0.002322015334063527	0.0010364305332435093	0.0007488766849725411	0.00179542167472944	0.0014048890137679123
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Syntrophococcus	0.0	0.00028174305033809165	0.0	0.0	0.0002795834207031523	0.0	0.0	0.0010702907208283553	0.00837317482878925	0.0017240998209588647	0.004734735924561195	0.0018539921024751998	0.000589438646371485	0.0014122665436937976	0.008043140480760443	0.0005791374259044764	0.0005935158394539654	0.0030966788829228102	0.0014803047261436257	0.0008666345690900337	0.0018370895253091888	0.0048740291389799606	0.002540514521046157	0.0	0.0	0.0003897116134060795	0.005500343771485718	0.005745708343614509	0.004291000708605622	0.0031042754338930435	0.0037766497461928935	0.002421586715867159	0.0035164347053597868	0.0031217228007706754	0.0034406704896338776	0.004838043542391882	0.0027962784076465503	0.0025562793765976748	0.001116440621898776	0.0012962962962962963	0.0014173907684722992	0.0019293313488782317	0.00203950818716858	0.0011617400283980895	0.0031602429049448506	0.0018361257746155612	0.0023040210653354543	0.0026965834796102675	0.003974070816638978	0.0012497830237805936	0.0021643286573146295	0.002172610128858256	0.00205761316872428	0.00227355771182656	0.0014447796711001572	0.0019596795923866447	0.0016981423352030053	0.0027839076557460533	0.0037457434733257663	0.002015748031496063	0.004162567168697495	0.001996081765423428	0.0025118140406147557	0.0023343311454700243	0.0034170463384820536	0.002158588822557253	0.00419596280335677	0.002856598743096553	0.0038325471698113208	0.0019445794846864365	0.00276963834142817	0.0023682354126776176	0.0	0.0026205089304185917	0.001664954479436041	0.004139042525914802	0.002321054207846661	0.0	0.0009289617486338798	0.0	0.0	0.0	0.0	0.0007124029351000926	0.0021980949843468994	0.01321372632778015	0.0035200541546793027	0.011557843996494304	0.00046263658794501233	0.010624441322947261	0.0019594502653422236	0.013391253225332331	0.0019282827159120407	0.008430448797421275	0.00431726549398794	0.011586300903049924	0.0015866102538576407	0.01544349694487343	0.0042674742747014485	0.009828009828009828	0.004333605887162715	0.00825447362990478	0.0005848143214529387	0.011711471919084376	0.008863690808911603	0.007690843327622311	0.006013609748377908	0.0071907792878032	0.005913683715829874	0.005357753543337006	0.006537600231163765	0.006825075834175936	0.006099648336601002	0.0026241579194736016	0.0035587188612099642	0.004937516385563227	0.005266032142299891	0.004697166424807149	0.0017890542408717574	0.0025720568601272286	0.003910928601109726	0.002722347033170345	0.0031161473087818695	0.0026504327659750693	0.004725972994440031	0.004376541736293467	0.0054753803433845675	0.002503983610289096	0.0050821453685354475	0.0037728510307273437	0.002506091193873999	0.003080191184280404	0.0	0.0018034540730551734	0.00511599472312494	0.0077405525563671	0.009742176736862822	0.005377385912217808	0.004917456972251493	0.004467642765515106	0.008603423160961398	0.005080474719557796	0.006268843846084958	0.007645375112985839	0.005238446315626091	0.006876790830945559	0.004382360996987127	0.00475963826749167	0.004475875033569063	0.004600219058050383	0.0037311499196766335	0.003145282076884673	0.00234402274200788	0.0030439261964971434
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.418947993174568e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025001562597662353	0.0	0.0	8.46620572879921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002473818751546137	0.0003721468739662587	0.00018518518518518518	0.0	0.00038586626977564633	0.00017481498747159256	0.0	0.00024786218862312553	0.00017213679137020887	0.00016457293323824675	5.0878933577552216e-05	6.51487019121144e-05	0.0	0.0	0.00022475277195085406	0.0	0.00016239697941618285	0.0	0.0	0.0	0.0	0.0	6.299212598425197e-05	0.00011352455914629531	0.00011089343141241267	0.00017029247732981397	0.0	0.0001389043227025225	0.00023609565246719957	0.0	7.617596648257475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017086715079026057	0.0001015400236926722	0.0	6.609094113500176e-05	0.0	8.164376105592598e-05	0.0	0.0	0.0	0.00028543904092482247	0.0	6.222000995520159e-05	0.0	0.0	0.00018066194536782773	0.0	0.0	0.0001624484226258163	0.0	5.3235380233703316e-05	0.0	0.0	0.00010321692757612249	0.00015665387326701654	0.0	0.0	4.596010662744738e-05	6.224130955715308e-05	7.833307222309259e-05	0.0001100634699343288	0.00026216901162282616	7.801529099703542e-05	0.00026731841441991907	0.00028462226559323415	0.00015707217466425823	0.0	0.0	0.0	0.0	7.942811755361398e-05	0.0	0.0001564394383824162	0.00042275047965919805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011908542394410924	0.0	0.0	0.0	8.846817357455655e-05	0.00013656227239621267	0.00012193139326938709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.365926758452749e-05
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__XBB1006	0.0013167134831460674	0.0019722013523666418	0.003586065573770492	0.0	0.00031453134829104634	0.0004174292778473493	0.0008656224237427864	0.0020659099960175227	0.0009303527587543611	0.0017019959771004177	0.0021395459408058955	0.0013002022536839064	0.0033285947089213273	0.00040350472676965645	0.0011577247661700638	0.0004428697962798937	0.0013354106387714222	0.0009091167362709168	0.001985774632631693	0.001957952174610817	0.0	0.002770131668916668	0.0009092367759533615	0.0	0.0	0.001381704811167009	0.0003750234389649353	0.0009164933554231732	0.0015353121801432957	0.002680965147453083	0.004020304568527919	0.002882841328413284	0.005034053893988748	0.0030729458820086333	0.001632112924569916	0.0038350345153106377	0.0016777670445879303	0.0	0.0006615944426066821	0.0	0.0004930054846860172	0.000496113775425831	0.0	0.0	0.0	0.0	0.000658291732952987	0.0008140629372408355	0.0004234665624287436	0.00024301336573511544	0.0012424849699398798	0.0	0.0004572473708276177	0.0004871909382485486	0.0006374027960735988	0.0008573598216691571	0.0005660474450676685	0.0008487523340689187	0.0009080590238365494	0.0011968503937007874	0.0023461742223567696	0.000998040882711714	0.0005960236706543489	0.0010435833356218932	0.001944660517835315	0.0009781105602212554	0.000718227867241249	0.0017520472290992193	0.0028375589622641507	0.0007479151864178602	0.00276963834142817	0.0009237797709026168	0.0	0.000793048755258258	0.0013461334089057352	0.0008058312882312003	0.0016097634022162325	0.0007665505226480836	0.002021857923497268	0.0017670890440479269	0.00022353861629596512	0.0	0.0008845873660110313	0.0006411626415900834	0.0015320055951508693	0.00048412359390573827	0.001590793704518531	0.00018258837277242187	0.0009473034896016919	0.0	0.0018778065042862975	0.0003266159323251788	0.001409129677012645	0.0008265145879824779	0.0014271952046241124	0.0007545700167952681	0.001524390243902439	0.0	0.0007915476477268817	0.0010478392831334007	0.0017579721995094031	0.0005601249963149671	0.0015919945417329998	0.001478721201904593	0.0010380899145572148	0.00041880830001903675	0.0009495173286912486	0.0016858764837433338	0.0016840291376204277	0.001519930083216172	0.0022393989742107924	0.0036308484235683426	0.0028008589300718887	0.004269152436158546	0.000550317349671644	0.0005243380232456523	0.0007021376189733188	0.0005346368288398381	0.0019516955354964625	0.0006871907641561297	0.0007577424164650094	0.00031716664464120524	0.0008144475920679886	0.000993912287240651	0.0	0.0	0.0006257577535296648	0.00042275047965919805	0.0005433740331138528	0.000544535200311163	0.0	0.00042485395645246946	0.0	0.0004585052728106373	0.0005791692139386724	0.000992378532867577	0.0012300728203109624	0.0010173432806898557	0.002068454123248644	0.0010173839961074003	0.0016842680262199564	0.0011380263371809462	0.0013433236813039195	0.0009038867128653209	0.0017461487718753639	0.0005730659025787965	0.0006390943120606227	0.001211544286270607	0.0005371050040282875	0.0005257393209200438	0.0	0.00039940089865202194	0.00054860106727844	0.000561955605507165
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_cellulosolvens_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005777563793933558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005485764441274892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002519685039370079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004995183216184394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	0.004476825842696629	0.004132231404958678	0.005976775956284153	0.006493506493506494	0.000978541972461033	0.008188035834698007	0.0068837592745259685	0.0	0.0004910195115648017	0.0001326230631506819	0.0003764016006973335	0.00040932293171530386	0.0	0.000288217661978326	0.00042653017701002344	0.0006472712407167677	0.0	0.0005113781641523907	0.0003971549265263386	0.00060985395602632	0.000557687891611718	0.00035064957834388203	0.0006418141947906081	0.0	0.0	0.00017714164245730886	0.0004375273454590912	0.00021149846663611689	0.0003149358318242658	0.0006208550867786087	0.0003248730964467005	0.0003075030750307503	0.0006662718389102754	0.0003414384313342926	0.0004852227613586237	0.0007080063720573485	0.0006100971071228837	0.014430609384019131	0.017242805160436653	0.009907407407407408	0.010599617920749368	0.009701780497216251	0.007866674436221665	0.007680392409965148	0.0036559672821911016	0.005508377323846684	0.005156618574798398	0.0016535653412704469	0.00407179386950715	0.0038534976566568305	0.0029258517034068134	0.0033338327839376684	0.0027053802773967382	0.0010555803662051885	0.0032295075001062337	0.0022781275261494747	0.0031647198065146917	0.007401120353080971	0.010858872493378736	0.007968503937007874	0.007114205706501173	0.007762540198868887	0.005193920558559326	0.0057397083459204135	0.005972885876208468	0.004013626091942392	0.0036667422696000603	0.002437630927442392	0.0022847877358490565	0.003029056504992334	0.0026893589692128608	0.002552991366858141	0.0	0.0009654506585752707	0.0029048141981650078	0.0016482912713820007	0.002321054207846661	0.006062717770034844	0.004098360655737705	0.0068528575122834235	0.009276852576282553	0.009961098667924084	0.010510979290248725	0.009403718743321222	0.00043295810297741956	0.0006834686031610423	0.000507700118463361	0.0	0.0006388790976383504	0.000306474268931171	0.0010069397196897536	0.00026129274586014306	0.00022249415952831238	0.0006198859409868585	0.00039247868127163094	0.0	0.0006533101045296168	0.0	0.0007915476477268817	0.0003251915016620899	0.00032706459525756336	0.00020636184074761946	0.00025991747620130606	0.00047319078460946975	0.0003726476616359232	0.0007233961545783362	0.0005538851084032284	0.0006193015654567349	0.00015665387326701654	0.0002659877645628301	0.0006140287509932819	0.0005285412262156448	0.00046680982167864813	0.0007833307222309259	0.005466485673404997	0.006204666608406887	0.005539085660789515	0.006110135186741006	0.004919899162397333	0.005556428178748135	0.0043264647649776345	0.005894013479582397	0.005311614730878187	0.005590756615728662	0.004447974583002383	0.004615262194636747	0.007274433884782354	0.006666449871548893	0.0034839864476123505	0.004784130688448075	0.005951966585450748	0.005700123915737299	0.0	0.003423506036986092	0.003861128092924483	0.0063115274690377894	0.0038870301121826413	0.005668055420986339	0.0033563595207430825	0.003715663290131375	0.004278951201747997	0.003983092180133312	0.003910564494462521	0.0038038565833082255	0.0022893950564588103	0.004622731614135626	0.0036063179037706563	0.004673099389900913	0.0020141437651060782	0.0027163198247535597	0.0035238638130279318	0.004143784323514728	0.00204478579621964	0.001966844619275077
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_oxidoreducens_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008462763839107926	0.0011629409484429512	0.0005525960964611746	0.0005546970957644914	0.0016132139073485505	0.0005200929232689574	0.00040350472676965645	0.001127258324955062	0.0016352115554949921	0.0010757474590103123	0.0010511662263132475	0.0011914647795790159	0.0015085861017493179	0.00118098612341305	0.0009116889036940933	0.0020858961330694763	0.0	0.0	0.0007439948983206972	0.0020001250078129883	0.0011984913109379957	0.0012991103062750965	0.001636799774234514	0.001583756345177665	0.0037284747847478473	0.0026650873556411016	0.0030973343413896546	0.0025584472871636524	0.002950026550238952	0.001576084193400783	0.0009482971880926857	0.0004961958319550116	0.0014814814814814814	0.0009243852837862821	0.000992227550851662	0.0015150632247538022	0.0019362333806634826	0.0010534143016482835	0.0030410833142070232	0.0010422952438422293	0.0012465338726500293	0.00035831786051662923	0.0012497830237805936	0.0018837675350701403	0.0028468684447108183	0.0013717421124828531	0.0016645690390158744	0.0009348574342412782	0.0013962717095754845	0.002907425513302115	0.001731454761500594	0.001513431706394249	0.0009448818897637795	0.0014379777491864074	0.0012567922226740104	0.0014900591766358721	0.0015104495647158983	0.002166907434159351	0.0031366993827785087	0.002154683601723747	0.0019805751285469435	0.0005527712264150943	0.0017202049287610786	0.0031308955163970617	0.0024690113876851758	0.0	0.0012068133232190884	0.002479719437457933	0.0019046921358192009	0.00325696316262354	0.0	0.0	0.0002585983966899405	0.0	0.0	0.0	0.0	0.0028641843735429293	0.002733874412644169	0.0028769673379590455	0.00016432953549517967	0.0041196686640817765	0.0013280551653684076	0.0026670295278269154	0.003919391187902146	0.006378165906478288	0.003595338457723779	0.012345238519998573	0.003821532020543777	0.004013190642110503	0.0009400389444705566	0.0031317754757889667	0.0022402081225610638	0.003679476696647588	0.0025353026148993247	0.0020793398096104485	0.002099784106704522	0.003273975884372754	0.0025889967637540453	0.005143218863744263	0.00430070531567177	0.005913683715829874	0.009195577003457842	0.0059958101567579285	0.0051245518889603825	0.005695079824479507	0.004464985116716278	0.001027259052720402	0.001398234728655073	0.0008581682009673896	0.0005346368288398381	0.001341790680653818	0.0006675567423230974	0.0013443817066314684	0.0008722082727633144	0.0010269121813031162	0.0010767383111773719	0.0024622716441620334	0.002347417840375587	0.0027376901716922837	0.0033820038372735844	0.004059323659144665	0.005484247374562427	0.0026801253045596937	0.002973977695167286	0.0	0.0020174232003668043	0.0011583384278773447	0.0018259765004763418	0.001180869907498524	0.001308012789458386	0.0007415212894664949	0.001105852169681957	0.0009559359067734887	0.001463176719232645	0.001283620406579301	0.0014688159084061464	0.0022505917504171357	0.0005348615090735435	0.0023281292796494112	0.0035480939812210636	0.0028198012711485097	0.002891566265060241	0.0016064673265274395	0.0006490264603095357	0.0022442770934118	0.00037463707033810994
