feature1	feature2	r	p	p_adj
Streptococcus	Tot_gas	0.20797536802033617	0.19782365625328016	
Catenisphaera	CH4_p	-0.2073337601326876	0.19924165553297338	
Rikenellaceae_uncl(RC9_gut)	Acetate_Propionate	0.20730188253118634	0.1993122927090821	
Shuttleworthia	Propionate_d	-0.20668934593428626	0.20067301727711057	
Monoglobus	NH3N_d	0.20629647959342523	0.20154917117392943	
Sphaerochaeta	IsoButyrate_d	0.2061609550187053	0.20185203254635714	
uncl(Family_XIII_AD3011)	Acetate_Propionate	0.2061507368764252	0.20187488027968423	
Prevotella_7	ph	-0.2056478325638835	0.20300160982161025	
uncl(WPS-2)	Butyrate_d	0.2041466323622162	0.20639109117536866	
Megasphaera	Acetate_d	-0.20361711720143028	0.20759601184331988	
Negativicutes_uncl	ph	-0.20347031307814184	0.20793093246090508	
Selenomonas	Butyrate_d	0.20264820834881547	0.2098134421789407	
Prevotellaceae_uncl(UCG-003)	NH3N_d	0.20120277368830689	0.21315194557213968	
Methanobacteriaceae_uncl	VFA_d	-0.20062935219018865	0.21448651151210402	
Negativicutes_uncl	CH4_p	0.2005894958640392	0.21457948650411177	
Shuttleworthia	NH3N_d	-0.20039471585356028	0.21503426147116483	
Pseudobutyrivibrio	Propionate_d	0.20028197180260188	0.21529780220802228	
Shuttleworthia	ph	-0.19994477390324605	0.2160873395654999	
uncl(WPS-2)	CH4_p	0.19906835792534514	0.21814878931939302	
Monoglobus	Propionate_d	0.19888751087668377	0.2185758489180057	
uncl(F082)	Valerate_d	0.19719708358661112	0.22259558271986005	
Christensenellaceae_uncl(R-7)	NH3N_d	0.19712497609271382	0.2227681719479489	
Methanobrevibacter	Acetate_Propionate	0.19695574123292603	0.22317359646277138	
Methanobrevibacter	Propionate_d	0.19631803561658204	0.22470585567530663	
Methanomethylophilaceae_uncl	IsoValerate_d	0.19526220247226037	0.2272586105995604	
Ruminobacter	NH3N_d	-0.1943636959003674	0.22944655902536362	
uncl(F082)	VFA_d	0.19363327414979498	0.2312357727238592	
Syntrophococcus	CH4_p	0.1928820296332099	0.23308589280511566	
Bifidobacterium	Tot_gas	-0.19251942445697845	0.23398249094228507	
Bacteroidales_uncl	Acetate_d	-0.19155539176480801	0.2363776117741131	
Izemoplasmatales	Acetate_Propionate	0.19081213238752223	0.23823554784427453	
Dialister	Valerate_d	-0.1906113031233178	0.23873925698216866	
Methanimicrococcus	Acetate_Propionate	-0.19056595573491125	0.2388530946103976	
Pseudoscardovia	CH4_p	0.190055946788297	0.24013592528376776	
Candidatus_Saccharimonas	IsoButyrate_d	0.18906713171043024	0.2426363597429885	
uncl(Family_XIII_AD3011)	IsoButyrate_d	0.1866633704320092	0.24878787570149705	
Pseudoscardovia	Tot_gas	0.1861821045240769	0.2500319573144328	
Prevotella	CH4_p	0.18592429577116007	0.25070011054195357	
Lactobacillus	CH4_p	0.18592429577116007	0.25070011054195357	
Treponema	Tot_gas	0.18298826418410788	0.258393716695694	
Negativicutes_uncl	NH3N_d	-0.18258994998688605	0.2594494327593228	
uncl(NK4A214)	Propionate_d	-0.18204652496677964	0.2608943775532911	
Prevotella_7	Butyrate_d	0.1814340625923405	0.2625292813972691	
Pseudoscardovia	Acetate_Propionate	0.18080182320489685	0.2642240865661897	
Lachnospiraceae_uncl(NK3A20)	Tot_gas	0.18038342917901343	0.26534962232180226	
Clostridia_uncl(vadinBB60)	Propionate_d	-0.17949247037543758	0.2677569687834015	
Prevotellaceae_uncl(YAB2003)	CH4_p	0.17916341228857244	0.26864970634098123	
Prevotellaceae_uncl(UCG-003)	Propionate_d	-0.17788617992433117	0.27213341906443217	
Methanobacteriaceae_uncl	Propionate_d	0.17787182723266548	0.27217273457390817	
Methanobacteriaceae_uncl	ph	0.17692842622439287	0.27476512425637967	
Shuttleworthia	IsoValerate_d	0.17610034894741913	0.2770539068849172	
Prevotella_7	VFA_d	0.17598728431575883	0.2773673790064905	
Prevotella	Valerate_d	0.17554985523807792	0.2785823361860736	
Prevotella	Acetate_Propionate	0.17535145639310684	0.2791345319723169	
uncl(WPS-2)	ph	-0.1746347605057467	0.2811352323331528	
Prevotellaceae_uncl(UCG-001)	Tot_gas	-0.1731366104621997	0.2853475155889573	
Sphaerochaeta	CH4_p	0.172973842680241	0.2858076162045043	
Clostridia_uncl(vadinBB60)	Acetate_d	-0.17257413104619157	0.2869395340672576	
Erysipelotrichaceae_uncl	IsoButyrate_d	0.1710578926097598	0.2912596478170946	
Methanomicrobium	Acetate_Propionate	-0.1702689900353349	0.2935239269455129	
Limosilactobacillus	CH4_p	0.1701489009784556	0.29386959348742775	
Methanosphaera	IsoValerate_d	-0.1696910329621714	0.2951899325321153	
Treponema	Propionate_d	-0.16964928394070783	0.29531051226179184	
Rhodospirillales_uncl	CH4_p	0.16953617534118462	0.29563735215870424	
Methanomethylophilaceae_uncl	Tot_gas	-0.16928147898137363	0.2963741764749311	
Limosilactobacillus	CH4_ml	0.169022087064691	0.2971257959428083	
Methanimicrococcus	VFA_d	-0.16863857199347976	0.2982393166552359	
Syntrophococcus	ph	0.16660501079830337	0.3041883208225602	
Monoglobus	Butyrate_d	-0.16485970692224036	0.30935394107000036	
uncl(NK4A214)	Tot_gas	0.16442911932483323	0.3106368671221628	
Selenomonas	Acetate_Propionate	0.1642704849845708	0.3111103628747393	
Prevotellaceae_uncl(UCG-001)	Acetate_d	-0.16354924115321795	0.31326890811638414	
Selenomonas	VFA_d	0.16339568235724697	0.31372969912955584	
uncl(Family_XIII_AD3011)	VFA_d	0.16295461024874747	0.31505562392425795	
Muribaculaceae	Valerate_d	0.16125753877263904	0.32019016464029265	
Negativicutes_uncl	Tot_gas	-0.15899504240114737	0.3271165893816954	
Muribaculaceae	Propionate_d	-0.15838433605027522	0.3290020947095017	
Prevotellaceae_uncl(YAB2003)	IsoValerate_d	0.1583081964395566	0.32923764252206544	
Treponema	NH3N_d	0.15818903330905423	0.3296064996814496	
Acetitomaculum	ph	-0.15765594164685165	0.3312597739195037	
Candidatus_Methanomethylophilus	IsoValerate_d	0.15397664060560662	0.34281033100597613	
Methanobrevibacter	Valerate_d	-0.15390465806791193	0.34303874335334184	
Bacteroidales_uncl	Propionate_d	-0.15318789061603943	0.3453182536310816	
Bifidobacterium	IsoButyrate_d	0.15275726602126405	0.34669220029822534	
Succinivibrio	Acetate_Propionate	0.1522986941672071	0.3481589823497996	
Methanobrevibacter	IsoButyrate_d	0.15201687876302433	0.3490622690603524	
Ruminobacter	Valerate_d	0.15128478549965202	0.351415473605182	
Pseudobutyrivibrio	ph	0.1509917412149195	0.35236011786644095	
Succiniclasticum	VFA_d	0.14860741262877847	0.360103355101838	
Succinivibrio	CH4_ml	0.14823862602825086	0.3613100974209892	
Shuttleworthia	Acetate_Propionate	-0.14680467726243457	0.36602534735976033	
Limosilactobacillus	Butyrate_d	0.1449833902377127	0.3720671238588519	
Christensenellaceae_uncl(R-7)	VFA_d	0.14482956074667977	0.37258012687109765	
Streptococcus	Butyrate_d	-0.14460778559979118	0.3733204605243584	
Pseudobutyrivibrio	CH4_p	0.14160959137628068	0.38341465793686325	
Succiniclasticum	ph	-0.1406608285660388	0.3866420129417061	
Acetitomaculum	Acetate_d	0.14053556745623472	0.3870692925634165	
Christensenellaceae_uncl(R-7)	Propionate_d	-0.14037402968661317	0.38762072386104074	
Erysipelotrichaceae_uncl	Valerate_d	-0.1401615220235122	0.38834684752311643	
Lachnospiraceae_uncl(NK3A20)	Propionate_d	-0.13951530850564323	0.3905597940638834	
Clostridia_uncl(vadinBB60)	IsoButyrate_d	0.13859475765536752	0.3937248716942051	
Ruminobacter	Tot_gas	-0.1382809861601454	0.39480709102256817	
Clostridia_uncl(vadinBB60)	ph	-0.13818061164353826	0.395153653772372	
Megasphaera	NH3N_d	0.13799643488059016	0.3957900191603667	
Erysipelotrichaceae_uncl	Tot_gas	0.1376895235573078	0.39685177470618405	
Treponema	VFA_d	0.13672008820343892	0.4002163394730056	
uncl(Family_XIII_AD3011)	CH4_p	0.1351376756272773	0.40574354319762274	
Treponema	Acetate_Propionate	0.13475562082942935	0.40708454921839365	
Monoglobus	CH4_ml	0.13465787029821266	0.4074280591501048	
Prevotellaceae_uncl(UCG-003)	Acetate_Propionate	0.13305180346044515	0.41309572843976594	
Rikenellaceae_uncl(RC9_gut)	Tot_gas	0.13226256466695271	0.4158972250633829	
Succiniclasticum	IsoValerate_d	0.13222381192048818	0.4160350592477665	
Limosilactobacillus	Valerate_d	0.13208574316948626	0.41652634687842005	
Methanobrevibacter	NH3N_d	0.1309413117940265	0.42061118595926206	
Pseudobutyrivibrio	Acetate_d	0.13076571517318097	0.4212399375330669	
Catenisphaera	VFA_d	0.13071041399669436	0.42143806172322285	
Pseudoramibacter	Acetate_Propionate	0.13026330517652643	0.42304181737420643	
Candidatus_Methanomethylophilus	CH4_ml	-0.1295775219103575	0.4255083380510519	
Pseudoramibacter	IsoButyrate_d	0.12904853985536904	0.42741639250496855	
Coprococcus	ph	0.12852031027940833	0.42932649701372283	
Prevotella_7	Acetate_d	0.12842321786451405	0.42967810533911377	
Candidatus_Saccharimonas	Butyrate_d	-0.12802170492831938	0.4311338392171884	
Sphaerochaeta	Tot_gas	0.1274972419002194	0.43303947193850734	
Syntrophococcus	IsoValerate_d	-0.12747980094000244	0.4331029238032743	
Streptococcus	ph	0.12661386849481768	0.4362597532557685	
Limosilactobacillus	VFA_d	0.12657876297955745	0.4363880012471626	
Pseudobutyrivibrio	CH4_ml	0.12620907878628732	0.437739802507891	
Rikenellaceae_uncl(RC9_gut)	NH3N_d	0.12606275694818933	0.43827548656790505	
Methanobacteriaceae_uncl	Valerate_d	-0.12591202752000122	0.4388276848947771	
Muribaculaceae	Acetate_d	0.1258807890316541	0.4389421752995254	
Methanobrevibacter	Butyrate_d	-0.12507047766999724	0.4419177504737355	
Rhodospirillales_uncl	CH4_ml	0.12460812887477782	0.44362051204107367	
Monoglobus	Tot_gas	0.12460538296337953	0.44363063555595916	
Ruminobacter	Acetate_d	-0.1243777348342612	0.44447035987436745	
Succinivibrio	IsoButyrate_d	0.1235716880483702	0.4474506074124722	
Acetitomaculum	Tot_gas	0.12325044418621656	0.4486413943427101	
Streptococcus	Valerate_d	-0.12324239569232694	0.44867125066052715	
Megasphaera	VFA_d	0.12231726244738576	0.45211028733140257	
uncl(NK4A214)	VFA_d	0.12176056326268045	0.45418660035608993	
Clostridia_uncl(UCG-014)	Acetate_Propionate	0.11960871100589872	0.4622606486997205	
Christensenellaceae_uncl(R-7)	Acetate_Propionate	0.11899626452703023	0.46457260328760963	
Catenisphaera	IsoButyrate_d	-0.11686845731259553	0.4726527494407359	
Izemoplasmatales	VFA_d	0.11633698372399885	0.47468249631307446	
Monoglobus	IsoButyrate_d	0.1163035191868222	0.4748104540395487	
Clostridia_uncl(UCG-014)	Tot_gas	0.11584872287976164	0.47655125105692475	
Negativicutes_uncl	IsoButyrate_d	0.1158258163177991	0.47663901782629625	
Prevotellaceae_uncl(UCG-001)	ph	0.11373626550160151	0.4846807833801967	
Prevotellaceae_uncl(UCG-001)	VFA_d	-0.11312600280289004	0.487042657466601	
uncl(UCG-010)	Acetate_Propionate	0.11275160148079964	0.48849463505309854	
Coprococcus	IsoValerate_d	-0.1124164189266542	0.4897964147730105	
Prevotellaceae_uncl(UCG-003)	VFA_d	0.11168333521152285	0.4926497936757884	
Methanosphaera	NH3N_d	0.11085024705772524	0.49590277140541705	
Monoglobus	Acetate_d	0.10709327508744511	0.5107082564484946	
Prevotellaceae_uncl(YAB2003)	Butyrate_d	0.10704732180763762	0.5108907115172179	
Pseudobutyrivibrio	Butyrate_d	-0.10667672135507618	0.5123633551318526	
Candidatus_Methanomethylophilus	IsoButyrate_d	-0.10660183623257082	0.5126611816433031	
Succiniclasticum	Acetate_Propionate	0.10594603126445602	0.5152730867489587	
Prevotella	Acetate_d	0.10389374752958076	0.523489442481957	
Megasphaera	Tot_gas	0.10364207766556213	0.5245014290240053	
uncl(Family_XIII_AD3011)	Propionate_d	0.10247251296605255	0.5292169380998546	
Prevotellaceae_uncl(YAB2003)	ph	-0.1022430787694994	0.5301444046549797	
Pseudobutyrivibrio	IsoButyrate_d	0.10015051430842939	0.5386398056536209	
Methanobacteriaceae_uncl	CH4_p	0.0984361241082948	0.5456483672243533	
Pseudoramibacter	CH4_p	0.09842226669651244	0.5457051937939934	
Methanomicrobium	Propionate_d	0.09825294988274871	0.5463997567991533	
Olsenella	Butyrate_d	0.09690599658375616	0.5519400873193804	
Bacteroidales_uncl	CH4_p	0.09682271274705581	0.5522835203255421	
Shuttleworthia	VFA_d	-0.09598049290442338	0.5557621819475416	
uncl(UCG-010)	CH4_ml	0.09547077785587882	0.5578724570538616	
Methanomicrobium	CH4_p	0.09539910308762552	0.5581694980825813	
Olsenella	Propionate_d	-0.09506371835437227	0.5595604096743382	
Limosilactobacillus	Acetate_d	0.09468797243202298	0.5611206221008673	
Sphaerochaeta	NH3N_d	0.09351092456200402	0.5660211210183359	
Candidatus_Saccharimonas	IsoValerate_d	-0.09337832980818812	0.566574396827091	
Candidatus_Methanomethylophilus	NH3N_d	-0.0914898405217947	0.5744813542388838	
Erysipelotrichaceae_uncl	Propionate_d	0.09111474218981123	0.5760578073427748	
Prevotellaceae_uncl(YAB2003)	Propionate_d	0.09074264024735536	0.577623601002623	
Pseudobutyrivibrio	VFA_d	0.0901493419902052	0.5801241515681721	
Rhodospirillales_uncl	Acetate_Propionate	0.08992373019713888	0.5810763050184562	
uncl(UCG-010)	VFA_d	-0.08983273979352377	0.5814605119702616	
Candidatus_Saccharimonas	CH4_ml	0.08839593911717289	0.587542459527205	
Monoglobus	Valerate_d	-0.08836716514584256	0.5876645471908546	
Olsenella	Acetate_Propionate	0.08645409425597977	0.5958068250074319	
Shuttleworthia	Tot_gas	-0.08624582707621581	0.5966962086705458	
Prevotellaceae_uncl(UCG-001)	CH4_p	0.08569012836896654	0.5990720967065954	
Methanobacteriaceae_uncl	CH4_ml	0.08566197059805808	0.5991925946459542	
Methanomicrobium	IsoButyrate_d	-0.0855094943042012	0.5998452824162905	
Olsenella	CH4_p	0.08375983425650242	0.6073568418049203	
Prevotellaceae_uncl(UCG-001)	IsoButyrate_d	-0.08356916736384623	0.6081778333994214	
Coprococcus	CH4_p	0.08313367566374177	0.610054792713502	
Methanimicrococcus	IsoButyrate_d	0.08265917782739449	0.6121026732783166	
Christensenellaceae_uncl(R-7)	Acetate_d	-0.08230766399295392	0.6136216477699805	
Sphaerochaeta	CH4_ml	0.08192476050624208	0.6152780777664233	
Ruminobacter	Propionate_d	0.08191645375791222	0.6153140334392855	
Erysipelotrichaceae_uncl	CH4_ml	0.08181422956631235	0.6157565823588538	
uncl(F082)	Acetate_d	0.08163463109590104	0.6165344248040996	
Succinivibrio	CH4_p	-0.08078911177712024	0.6202019188070749	
Ruminobacter	ph	0.08044641949975219	0.6216909611146985	
Ruminobacter	VFA_d	-0.08038316327459966	0.6219659804502891	
uncl(NK4A214)	Acetate_d	-0.07785756686924708	0.6329875966944927	
Shuttleworthia	CH4_ml	0.07757327508713671	0.6342332065917401	
Olsenella	Acetate_d	-0.07702791408160599	0.6366254614252242	
Ruminobacter	CH4_ml	-0.07643912956252819	0.6392122838649044	
Methanomicrobium	Valerate_d	0.07582344401145294	0.6419218083188454	
Methanobrevibacter	ph	-0.0755839820430666	0.6429768783241565	
Olsenella	Tot_gas	-0.0755249303922088	0.6432371664169949	
Methanomicrobium	Tot_gas	0.07270342563025574	0.6557223069554912	
Methanomicrobium	ph	-0.07253777621765334	0.6564582247067603	
Prevotellaceae_uncl(UCG-001)	Propionate_d	-0.07237523890113669	0.6571806277202792	
uncl(UCG-010)	Tot_gas	-0.07125400644530591	0.6621723357127085	
Monoglobus	IsoValerate_d	-0.06952344155919024	0.6699050790943747	
Fibrobacter	CH4_ml	0.06948685801548407	0.6700689131307969	
Candidatus_Saccharimonas	Acetate_Propionate	0.06639769846549351	0.6839569437109381	
Prevotellaceae_uncl(UCG-001)	Butyrate_d	0.06595884881032293	0.68593837531337	
Methanomicrobium	Butyrate_d	-0.06535214148522378	0.6886811086339737	
Olsenella	NH3N_d	-0.06425255272172986	0.6936620100673476	
Clostridia_uncl(vadinBB60)	CH4_p	0.06301005697552095	0.6993055678101401	
Negativicutes_uncl	Acetate_Propionate	0.062257701765296734	0.7027306421059297	
Clostridia_uncl(vadinBB60)	VFA_d	-0.062241641646551174	0.7028038187835917	
Ruminobacter	IsoButyrate_d	-0.06223774845542813	0.702821558203224	
Olsenella	IsoButyrate_d	0.06118966382870855	0.7076028037411508	
uncl(WPS-2)	IsoButyrate_d	-0.06073721700181355	0.709670253557287	
Clostridia_uncl(vadinBB60)	NH3N_d	0.06015111694594428	0.7123514816902782	
Rhodospirillales_uncl	VFA_d	0.059520061558060285	0.7152421865478145	
Methanimicrococcus	CH4_ml	0.059342749164743434	0.7160551176873224	
Lactobacillus	Acetate_d	0.058992109808839704	0.7176636169888351	
Acetitomaculum	Propionate_d	-0.05598876885288495	0.7314895436181836	
Methanomicrobium	IsoValerate_d	-0.05583768285697822	0.7321873288371141	
Succiniclasticum	Valerate_d	0.055338731663257534	0.7344932245949138	
Bacteroidales_uncl	VFA_d	0.05470953283377329	0.7374043349589608	
Izemoplasmatales	Propionate_d	-0.05339601183750684	0.7434932194841308	
Dialister	Butyrate_d	-0.05315054954839183	0.7446327930335965	
Shuttleworthia	IsoButyrate_d	0.05312086434399947	0.7447706448274274	
Catenisphaera	CH4_ml	0.0518334400331719	0.7507566671456034	
Sphaerochaeta	Acetate_Propionate	0.051581508377734835	0.7519297505044481	
Erysipelotrichaceae_uncl	Butyrate_d	-0.05062537962114355	0.7563868133244471	
uncl(Family_XIII_AD3011)	Butyrate_d	-0.05037120593617569	0.7575729789972616	
Candidatus_Saccharimonas	ph	-0.05006197892721339	0.7590168038701329	
Olsenella	ph	0.04988396021901088	0.7598483647904624	
Bacteroidales_uncl	NH3N_d	0.049840136296194534	0.7600531160007243	
Treponema	Acetate_d	-0.04978633471128192	0.7603045062482624	
Pseudobutyrivibrio	NH3N_d	0.048661379640594644	0.7655664378346182	
Ruminobacter	IsoValerate_d	-0.04719384961053187	0.772446355720005	
Pseudoscardovia	IsoValerate_d	0.04681560678556959	0.7742224033164498	
Monoglobus	Acetate_Propionate	-0.046588191339847186	0.7752907845115921	
Bifidobacterium	CH4_ml	0.04608946588989339	0.7776351878582661	
uncl(F082)	Propionate_d	-0.04593709390782004	0.7783518452513516	
Methanomicrobium	CH4_ml	0.04582161644366266	0.7788950957348446	
Limosilactobacillus	Propionate_d	-0.0447137647595664	0.7841120917010549	
Monoglobus	VFA_d	-0.04424472881226987	0.7863236576284811	
Methanobacteriaceae_uncl	Tot_gas	-0.044068614353999	0.7871544889068167	
Prevotella	Propionate_d	0.04377439995369316	0.7885429827285719	
Pseudoscardovia	ph	0.0434104691982232	0.7902613829305805	
Izemoplasmatales	Acetate_d	0.04267920664476779	0.7937171957587321	
uncl(Family_XIII_AD3011)	IsoValerate_d	0.0421488696096959	0.7962259098563645	
Limosilactobacillus	ph	-0.04207769163511986	0.7965627657092831	
Fibrobacter	Tot_gas	-0.04058055961372413	0.8036564129684799	
Methanomicrobium	NH3N_d	0.040578656165724133	0.8036654418220639	
Selenomonas	Acetate_d	0.04020669978025967	0.8054302684385044	
Prevotellaceae_uncl(UCG-003)	Acetate_d	-0.04012397176884149	0.8058229188825299	
Prevotellaceae_uncl(UCG-001)	IsoValerate_d	-0.038002107247517444	0.8159096898825954	
Pseudobutyrivibrio	IsoValerate_d	-0.037792684349469745	0.8169068473612603	
Methanomethylophilaceae_uncl	CH4_p	-0.03737441470010591	0.8188992692668001	
Erysipelotrichaceae_uncl	CH4_p	-0.037065010079765814	0.8203738374360942	
Sphaerochaeta	VFA_d	-0.0359148831603194	0.8258604479961957	
Pseudobutyrivibrio	Acetate_Propionate	0.03552302249666348	0.8277316752828401	
Clostridia_uncl(vadinBB60)	CH4_ml	-0.034194482139154665	0.8340827000131357	
Erysipelotrichaceae_uncl	IsoValerate_d	0.03371296129649231	0.8363871777616919	
Pseudoscardovia	Valerate_d	-0.03367998294492599	0.8365450561619012	
Clostridia_uncl(vadinBB60)	Tot_gas	-0.03305428790639749	0.8395416583410988	
Selenomonas	Propionate_d	-0.031939901694598795	0.8448842259655419	
Methanimicrococcus	NH3N_d	-0.031749041166700825	0.845799939791539	
Prevotella_7	Propionate_d	-0.031095892548027904	0.8489351332208065	
Eubacterium_nodatum	CH4_p	0.03005260051801906	0.8539478051511575	
Prevotellaceae_uncl(UCG-001)	CH4_ml	-0.029690877812054196	0.8556870952433306	
Monoglobus	CH4_p	0.02904762630718587	0.8587817328025739	
Ruminobacter	Butyrate_d	-0.027796047113646607	0.8648089238339718	
Rikenellaceae_uncl(RC9_gut)	VFA_d	0.02779474320619363	0.8648152070197495	
Lactobacillus	Propionate_d	-0.026677960486800125	0.870199661482151	
Bifidobacterium	Acetate_Propionate	0.026262531209960426	0.8722040997248508	
Olsenella	VFA_d	-0.024789906102821342	0.8793157515933872	
Methanobrevibacter	IsoValerate_d	0.023688713939324098	0.8846398119121971	
Methanomicrobium	Acetate_d	0.023483018614423687	0.8856348723562761	
Fibrobacter	VFA_d	0.02178506899944906	0.8938552564912499	
Candidatus_Methanomethylophilus	CH4_p	-0.021784047161741264	0.8938602069585988	
Limosilactobacillus	Tot_gas	0.020290279806862065	0.9011011663606505	
Methanobacteriaceae_uncl	Acetate_d	-0.02020203003434922	0.9015292055735301	
Negativicutes_uncl	CH4_ml	-0.01990747963267703	0.9029580661530867	
Streptococcus	IsoValerate_d	-0.01974152093367392	0.9037632630733203	
Bacteroidales_uncl	CH4_ml	0.019740553084351183	0.9037679591553739	
Candidatus_Methanomethylophilus	Tot_gas	0.019350007338285118	0.9056631802533563	
Pseudobutyrivibrio	Valerate_d	-0.018816515609409456	0.9082529141696123	
uncl(Family_XIII_AD3011)	ph	-0.017911587967249613	0.9126478402723014	
uncl(WPS-2)	IsoValerate_d	0.01789572055559611	0.9127249261659942	
Olsenella	IsoValerate_d	0.016545274687269573	0.9192883804316314	
uncl(UCG-010)	NH3N_d	-0.01654446587648264	0.9192923130497832	
Fibrobacter	NH3N_d	0.015969201699845142	0.922089850052279	
Bacteroidales_uncl	Tot_gas	0.015516268846928487	0.924293136931871	
uncl(WPS-2)	CH4_ml	0.015031692333138306	0.9266509710745954	
Methanosphaera	Acetate_Propionate	0.013814508748702466	0.9325761810761168	
Succiniclasticum	Acetate_d	0.01381384753815418	0.9325794008311614	
Catenisphaera	Acetate_Propionate	-0.012968114138396967	0.9366985365015662	
Dialister	ph	0.012185966504104475	0.9405094287967397	
Dialister	IsoValerate_d	0.011657444923717036	0.9430853134023308	
Fibrobacter	Acetate_Propionate	0.011464564673075583	0.9440255081503779	
Methanomicrobium	VFA_d	-0.010892023580870632	0.9468167956598814	
Clostridia_uncl(vadinBB60)	Acetate_Propionate	0.01038141545325593	0.9493066735290878	
Pseudobutyrivibrio	Tot_gas	0.00901832518435731	0.9559557733779076	
Succiniclasticum	Propionate_d	-0.007235824900937903	0.9646551110034347	
Methanosphaera	ph	0.005236157482232391	0.9744190746976503	
Methanosphaera	IsoButyrate_d	0.004750973164536498	0.9767887380837892	
Prevotellaceae_uncl(YAB2003)	Valerate_d	0.004327595573929038	0.9788566958321671	
Erysipelotrichaceae_uncl	ph	0.004124311526567092	0.9798496716057362	
Clostridia_uncl(UCG-014)	VFA_d	0.0039090350224043665	0.9809012592344257	
Bacteroidales_uncl	Acetate_Propionate	0.002445908197714725	0.9880491291622193	
Methanimicrococcus	Tot_gas	-0.0020665056380692846	0.9899028116954385	
Olsenella	CH4_ml	0.0018780231896076776	0.9908237180556352	
Pseudoscardovia	Butyrate_d	0.001502418551686142	0.9926589185191508	
uncl(Family_XIII_AD3011)	Valerate_d	0.0012239926006061366	0.9940193294818384	
Ruminobacter	CH4_p	-0.0009390556457313043	0.9954115709677474	
Lachnospiraceae_uncl(NK3A20)	Acetate_d	-0.0006576479188818199	0.9967865813352825	
Comamonas	Tot_gas			
Comamonas	CH4_p			
Comamonas	CH4_ml			
Comamonas	NH3N_d			
Comamonas	Acetate_d			
Comamonas	Propionate_d			
Comamonas	IsoButyrate_d			
Comamonas	Butyrate_d			
Comamonas	IsoValerate_d			
Comamonas	Valerate_d			
Comamonas	Acetate_Propionate			
Comamonas	VFA_d			
Comamonas	ph			
Acinetobacter	Tot_gas			
Acinetobacter	CH4_p			
Acinetobacter	CH4_ml			
Acinetobacter	NH3N_d			
Acinetobacter	Acetate_d			
Acinetobacter	Propionate_d			
Acinetobacter	IsoButyrate_d			
Acinetobacter	Butyrate_d			
Acinetobacter	IsoValerate_d			
Acinetobacter	Valerate_d			
Acinetobacter	Acetate_Propionate			
Acinetobacter	VFA_d			
Acinetobacter	ph			
